score,category,display_scope,profile_id,plant_name,scientific_name,family,family_latin,page,printed_page,source,current_value,expected_or_check,reason,evidence
72,ocr_page_missing,profile_candidate,plant-profile-002762,マロニエ,,,,54,107,日本の野生植物 第2巻,54,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004401,マンシュウタカサゴソウ,,,,262,522,日本の野生植物 第2巻,262,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002815,マンシュウボダイジュ,Tilia mandshuriea,アオイ科,MALVACEAE,63,125,日本の野生植物 第2巻,63,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003211,マンリョウ,Ardisia crenata,サクラソウ科,PRIMULACEAE,119,,日本の野生植物 第2巻,119,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003924,ミカエリソウ,Comanthosphace stellipila,シソ科,LAMIACEAE,204,,日本の野生植物 第2巻,204,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004057,ミカワタヌキモ,Utricularia exoleta,タヌキモ科,LENTIBULARIACEAE,222,443,日本の野生植物 第2巻,222,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003364,ミカワツツジ,,,,137,273,日本の野生植物 第2巻,137,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002899,ミギワガラシ,Rorippa globosa,アブラナ科,BRASSICACEAE,77,,日本の野生植物 第2巻,77,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004321,ミクラシマトウヒレン,Saussurea mikurasimensis,キク科,ASTERACEAE,256,511,日本の野生植物 第2巻,256,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004613,ミコシギク,Leucanthemella linearis,キク科,ASTERACEAE,284,566,日本の野生植物 第2巻,284,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003435,ミサオノキ,Aidia henryi,アカネ科,RUBIACEAE,145,289,日本の野生植物 第2巻,145,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004777,ミシマサイコ,Bupleurum falcatum,セリ科,APIACEAE,303,,日本の野生植物 第2巻,303,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004443,ミスミグサ,Elephantopus scaber,キク科,ASTERACEAE,266,531,日本の野生植物 第2巻,266,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002625,ミズオトギリ,Triadenum japonicum,オトギリソウ科,HYPERICACEAE,37,73,日本の野生植物 第2巻,37,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002666,ミズガンピ,Pemphis acidula,ミソハギ科,LYTHRACEAE,41,,日本の野生植物 第2巻,41,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003135,ミズキ,Cornus controversa,ミズキ科,CORNACEAE,108,,日本の野生植物 第2巻,108,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002668,ミズキカシグサ,Rotala rosea,ミソハギ科,LYTHRACEAE,42,82,日本の野生植物 第2巻,42,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002697,ミズキンバイ,Ludwigia peploides (Kunth) P. H. Raven subsp. stipulacea (Ohwi) P. H. Raven,アカバナ科,ONAGRACEAE,45,88,日本の野生植物 第2巻,45,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004649,ミズギク,Inula ciliaris,キク科,ASTERACEAE,289,576,日本の野生植物 第2巻,289,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002674,ミズスギナ,Rotala hippuris,ミソハギ科,LYTHRACEAE,42,,日本の野生植物 第2巻,42,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002867,ミズタガラシ,Cardamine lyrata,アブラナ科,BRASSICACEAE,73,,日本の野生植物 第2巻,73,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003733,ミズタビラコ,Trigonotis brevipes,ムラサキ科,BORAGINACEAE,179,,日本の野生植物 第2巻,179,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002678,ミズタマソウ,Circaea mollis,アカバナ科,ONAGRACEAE,43,85,日本の野生植物 第2巻,43,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003925,ミズトラノオ,Pogostemon yatabeanus,シソ科,LAMIACEAE,204,,日本の野生植物 第2巻,204,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003926,ミズネコノオ,Pogostemon stellatus,シソ科,LAMIACEAE,204,,日本の野生植物 第2巻,204,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003773,ミズハコベ,Callitriche palustris,オオバコ科,PLANTAGINACEAE,185,368,日本の野生植物 第2巻,185,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002947,ミズヒキ,Persicaria filiformis,タデ科,POLYGONACEAE,87,172,日本の野生植物 第2巻,87,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003763,ミズビワソウ,Cyrtandra cumingii,イワタバコ科,GESNERIACEAE,183,364,日本の野生植物 第2巻,183,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002675,ミズマツバ,Rotala mexieana,ミソハギ科,LYTHRACEAE,42,,日本の野生植物 第2巻,42,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002700,ミズユキノシタ,Lndwigia ovalis,アカバナ科,ONAGRACEAE,45,,日本の野生植物 第2巻,45,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003972,ミソガワソウ,Nepeta subsessilis,シソ科,LAMIACEAE,211,420,日本の野生植物 第2巻,211,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002663,ミソハギ,Lythrum anceps,ミソハギ科,LYTHRACEAE,41,81,日本の野生植物 第2巻,41,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004151,ミゾカクシ,Lobelia chinensis,キキョウ科,CAMPANULACEAE,232,,日本の野生植物 第2巻,232,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003987,ミゾコウジュ,Salvia plebeia,シソ科,LAMIACEAE,212,,日本の野生植物 第2巻,212,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002948,ミゾソバ,Persicaria thunbergii var. thunbergii,タデ科,POLYGONACEAE,87,172,日本の野生植物 第2巻,87,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002489,ミゾハコベ,Elatine triandra,ミゾハコベ科,ELATINACEAE,16,,日本の野生植物 第2巻,16,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004004,ミゾホオズキ,Mimulus nepalensis,ハエドクソウ科,PHRYMACEAE,215,428,日本の野生植物 第2巻,215,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004462,ミチノクヤマタバコ,Ligularia fauriei,キク科,ASTERACEAE,270,,日本の野生植物 第2巻,270,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002896,ミチバタガラシ,,,,77,153,日本の野生植物 第2巻,77,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002975,ミチヤナギ,Polygonum aviculare,タデ科,POLYGONACEAE,88,,日本の野生植物 第2巻,88,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004156,ミツガシワ,Menyanthes trifoliata,ミツガシワ科,MENYANTHACEAE,233,,日本の野生植物 第2巻,233,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002759,ミツデカエデ,Acer cissifolium,ムクロジ科,SAPINDACEAE,54,106,日本の野生植物 第2巻,54,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004785,ミツバ,Cryptotaenia japonica,セリ科,APIACEAE,304,,日本の野生植物 第2巻,304,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004730,ミツバウコギ,Eleutherococeus trifoliatus,ウコギ科,ARALIACEAE,298,,日本の野生植物 第2巻,298,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002723,ミツバウツギ,Staphylea bumalda,ミツバウツギ科,STAPHYLEACEAE,49,,日本の野生植物 第2巻,49,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004806,ミツバグサ,Pimpinella diversifolia,セリ科,APIACEAE,306,,日本の野生植物 第2巻,306,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002859,ミツバコンロンソウ,Cardamine anemonoides,アブラナ科,BRASSICACEAE,73,145,日本の野生植物 第2巻,73,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003365,ミツバツツジ,Rhododendron dilatatum Miq. var. dilatatum,ツツジ科,ERICACEAE,137,273,日本の野生植物 第2巻,137,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003885,ミツバハマゴウ,Vitex trifolia,シソ科,LAMIACEAE,199,,日本の野生植物 第2巻,199,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002644,ミツバフウロ,Geranium wilfordii Maxim. var. wilfordii,フウロソウ科,GERANIACEAE,39,76,日本の野生植物 第2巻,39,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002839,ミツマタ,Edgeworthia chrysantha,ジンチョウゲ科,THYMELAEACEAE,66,131,日本の野生植物 第2巻,66,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003094,ミドリアカザ,Chenopodium bryonifolium,ヒユ科,AMARANTHACEAE,102,203,日本の野生植物 第2巻,102,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003057,ミドリハコベ,Stellaria neglecta,ナデシコ科,CARYOPHYLLACEAE,97,192,日本の野生植物 第2巻,97,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004282,ミネアザミ,Cirsium alpicola,キク科,ASTERACEAE,252,503,日本の野生植物 第2巻,252,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002640,ミネオトギリ,Hyperieum kimurae,オトギリソウ科,HYPERICACEAE,37,,日本の野生植物 第2巻,37,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002749,ミネカエデ,Acer tschonoskii,ムクロジ科,SAPINDACEAE,53,104,日本の野生植物 第2巻,53,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003323,ミネズオウ,Loiseleuria procumbens,ツツジ科,ERICACEAE,133,,日本の野生植物 第2巻,133,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003570,ミフクラギ,Cerbera manghas,キョウチクトウ科,APOCYNACEAE,160,318,日本の野生植物 第2巻,160,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004595,ミブヨモギ,Artemisia maritima,キク科,ASTERACEAE,282,,日本の野生植物 第2巻,282,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004066,ミミカキグサ,Utricularia bifida,タヌキモ科,LENTIBULARIACEAE,222,,日本の野生植物 第2巻,222,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004470,ミミコウモリ,Parasenecio kamtsehatieus,キク科,ASTERACEAE,272,542,日本の野生植物 第2巻,272,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003277,ミミズバイ,Symplocos glauca,ハイノキ科,SYMPLOCACEAE,126,250,日本の野生植物 第2巻,126,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003007,ミミナグサ,Cerastium fontanum subsp. vulgare var. angustifolium,ナデシコ科,CARYOPHYLLACEAE,92,183,日本の野生植物 第2巻,92,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004316,ミヤコアザミ,Saussurea maximowiczii,キク科,ASTERACEAE,256,510,日本の野生植物 第2巻,256,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002626,ミヤコオトギリ,Hypericum kinashianum,オトギリソウ科,HYPERICACEAE,37,73,日本の野生植物 第2巻,37,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003091,ミヤコジマハマアカザ,Atriplex maximowicziana,ヒユ科,AMARANTHACEAE,101,,日本の野生植物 第2巻,101,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003744,ミヤマアオダモ,Fraxinus apertisquamifera,モクセイ科,OLEACEAE,180,,日本の野生植物 第2巻,180,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002696,ミヤマアカバナ,Epilobium hornemannii,アカバナ科,ONAGRACEAE,44,,日本の野生植物 第2巻,44,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004408,ミヤマアキノノゲシ,Lactuea triangulata,キク科,ASTERACEAE,262,,日本の野生植物 第2巻,262,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003554,ミヤマアケボノソウ,Swertia perennis,アカネ科,RUBIACEAE,157,,日本の野生植物 第2巻,157,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003748,ミヤマイボタ,Ligustrum tschonoskii,モクセイ科,OLEACEAE,181,361,日本の野生植物 第2巻,181,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004811,ミヤマウイキョウ,Tilingia tachiroei,セリ科,APIACEAE,307,612,日本の野生植物 第2巻,307,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004725,ミヤマウコギ,Eleutherococeus trichodon,ウコギ科,ARALIACEAE,297,,日本の野生植物 第2巻,297,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004636,ミヤマウスユキソウ,Leontopodium fauriei,キク科,ASTERACEAE,287,,日本の野生植物 第2巻,287,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004715,ミヤマウド,Aralia glabra,ウコギ科,ARALIACEAE,296,,日本の野生植物 第2巻,296,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004119,ミヤマウメモドキ,Ilex nipponica,モチノキ科,AQUIFOLIACEAE,229,,日本の野生植物 第2巻,229,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004502,ミヤマオグルマ,Tephroseris kawakamii,キク科,ASTERACEAE,274,,日本の野生植物 第2巻,274,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004589,ミヤマオトコヨモギ,Artemisia pedancnlosa,キク科,ASTERACEAE,281,,日本の野生植物 第2巻,281,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004828,ミヤマガマズミ,Viburnum wrightii,ガマズミ科,VIBURNACEAE,310,618,日本の野生植物 第2巻,310,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002837,ミヤマガンピ,Diplomorpha albiflora,ジンチョウゲ科,THYMELAEACEAE,66,130,日本の野生植物 第2巻,66,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004356,ミヤマキタアザミ,Saussurea franchetii,キク科,ASTERACEAE,257,,日本の野生植物 第2巻,257,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003471,ミヤマキヌタソウ,Galium nakail,アカネ科,RUBIACEAE,148,,日本の野生植物 第2巻,148,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002781,ミヤマキハダ,,,,57,112,日本の野生植物 第2巻,57,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003373,ミヤマキリシマ,Rhododendron kiusianum,ツツジ科,ERICACEAE,137,,日本の野生植物 第2巻,137,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003959,ミヤマクルマバナ,Clinopodiam maeranthum,シソ科,LAMIACEAE,209,,日本の野生植物 第2巻,209,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004378,ミヤマコウゾリナ,Hieracium japonicum,キク科,ASTERACEAE,260,519,日本の野生植物 第2巻,260,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004016,ミヤマコゴメグサ,Euphrasia insignis,ハマウツボ科,OROBANCHACEAE,217,,日本の野生植物 第2巻,217,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003216,ミヤマコナスビ,Lysimachia tanakae,サクラソウ科,PRIMULACEAE,120,239,日本の野生植物 第2巻,120,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004047,ミヤマシオガマ,Pedicularis apodochila,ハマウツボ科,OROBANCHACEAE,220,,日本の野生植物 第2巻,220,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002782,ミヤマシキミ,Skimmia japonica,ミカン科,RUTACEAE,57,112,日本の野生植物 第2巻,57,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003266,ミヤマシロバイ,Symploeos sonoharae,ハイノキ科,SYMPLOCACEAE,125,,日本の野生植物 第2巻,125,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002564,ミヤマスミレ,Viola selkirkii,スミレ科,VIOLACEAE,30,59,日本の野生植物 第2巻,30,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004786,ミヤマセンキュウ,Conioselinum flicinum,セリ科,APIACEAE,304,,日本の野生植物 第2巻,304,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004787,ミヤマゼンゴ,Coelopleurum multiseetum,セリ科,APIACEAE,304,,日本の野生植物 第2巻,304,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002939,ミヤマタニソバ,Persicaria debilis (Meisn.) H. Gross ex W. T. Lee,タデ科,POLYGONACEAE,86,171,日本の野生植物 第2巻,86,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002682,ミヤマタニタデ,Circaea alpina,アカバナ科,ONAGRACEAE,43,,日本の野生植物 第2巻,43,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002855,ミヤマタネツケバナ,Cardamine nipponica,アブラナ科,BRASSICACEAE,73,144,日本の野生植物 第2巻,73,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004441,ミヤマタンポポ,Taraxacum alpicola,キク科,ASTERACEAE,265,,日本の野生植物 第2巻,265,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002909,ミヤマツチトリモチ,Balanophora nipponiea,ツチトリモチ科,BALANOPHORACEAE,79,,日本の野生植物 第2巻,79,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003027,ミヤマツメクサ,Minuartin maeroearpa,ナデシコ科,CARYOPHYLLACEAE,94,,日本の野生植物 第2巻,94,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004768,ミヤマトウキ,,,,303,604,日本の野生植物 第2巻,303,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004357,ミヤマトウヒレン,Saussurea pennata,キク科,ASTERACEAE,257,,日本の野生植物 第2巻,257,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003919,ミヤマナミキ,Seutellaria shikokiana,シソ科,LAMIACEAE,203,,日本の野生植物 第2巻,203,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004791,ミヤマニンジン,Ostericum florentii,セリ科,APIACEAE,305,609,日本の野生植物 第2巻,305,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004548,ミヤマノギク,Erigeron miyabeanus,キク科,ASTERACEAE,277,,日本の野生植物 第2巻,277,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003069,ミヤマハコベ,Stellaria sessiliflora,ナデシコ科,CARYOPHYLLACEAE,97,,日本の野生植物 第2巻,97,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002712,ミヤマハシカンボク,Blastus cochinchinensis,ノボタン科,MELASTOMATACEAE,47,,日本の野生植物 第2巻,47,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002845,ミヤマハタザオ,Arabidopsis kamchatica subsp. kamchatica,アブラナ科,BRASSICACEAE,70,139,日本の野生植物 第2巻,70,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003995,ミヤマヒキオコシ,Isodon shikokianus,シソ科,LAMIACEAE,213,,日本の野生植物 第2巻,213,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003317,ミヤマホツツジ,Elliottia bracteata,ツツジ科,ERICACEAE,133,264,日本の野生植物 第2巻,133,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003296,ミヤママタタビ,Actinidia kolomikta,マタタビ科,ACTINIDIACEAE,128,255,日本の野生植物 第2巻,128,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004026,ミヤマママコナ,Melampyrum laxum,ハマウツボ科,OROBANCHACEAE,218,,日本の野生植物 第2巻,218,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003012,ミヤマミミナグサ,Cerastium sehizopetalum,ナデシコ科,CARYOPHYLLACEAE,92,,日本の野生植物 第2巻,92,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003472,ミヤマムグラ,Galium paradosum,アカネ科,RUBIACEAE,148,,日本の野生植物 第2巻,148,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003720,ミヤマムラサキ,Eritrichium uipponieum,ムラサキ科,BORAGINACEAE,177,,日本の野生植物 第2巻,177,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002499,ミヤマヤチヤナギ,Salix fuscescens,ヤナギ科,SALICACEAE,23,44,日本の野生植物 第2巻,23,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002519,ミヤマヤナギ,Salix reinii,ヤナギ科,SALICACEAE,24,46,日本の野生植物 第2巻,24,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004655,ミヤマヤブタバコ,Carpesium triste,キク科,ASTERACEAE,289,,日本の野生植物 第2巻,289,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004518,ミヤマヨメナ,Aster savatieri,キク科,ASTERACEAE,275,,日本の野生植物 第2巻,275,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003536,ミヤマリンドウ,Gentiana nipponiea,アカネ科,RUBIACEAE,155,,日本の野生植物 第2巻,155,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003108,ミルスベリヒユ,Sesuvium portulacastrum (L.) L. var. portulacastrum,ハマミズナ科,AIZOACEAE,104,207,日本の野生植物 第2巻,104,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002931,ムカゴトラノオ,Bistorta vivipara,タデ科,POLYGONACEAE,84,,日本の野生植物 第2巻,84,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
