audit_id,audit_batch,volume,source_pdf_file,source_pdf_sha256,reviewed_on,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,similar_taxa,distinguishing_features,printed_page,source,pdf_page,extraction_method,decision,remove_source_plant_name,review_note
wildplants-vol2-coverage-0123,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヤエヤマヒサカキ,,,,,,,,,,,,,230,日本の野生植物 第2巻,116,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
wildplants-vol2-coverage-0124,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,アカテツ,Planchonella obovata (R. Br.) Pierre,アカテツ科,SAPOTACEAE,アカテツ属,Planchonella,常緑低木または高木,,,吐噶喇列島（宝島）～琉球・小笠原、台湾・中国南部・東南アジア・太平洋諸島,,,,232,日本の野生植物 第2巻,117,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0125,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ムニンノキ,Planchonella boninensis (Nakai) Masam. et Yanagih.,アカテツ科,SAPOTACEAE,アカテツ属,Planchonella,,,,小笠原諸島（聟島・父島・兄島・母島・向島）固有,森林中に散在,,,232,日本の野生植物 第2巻,117,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0126,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヤエヤマコクタン,Diospyros egbert-walkeri Kosterm.,カキノキ科,EBENACEAE,カキノキ属,Diospyros,常緑中高木,,,沖縄島～八重山列島,自生し、庭木や街路樹にもされる,,,233,日本の野生植物 第2巻,117,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0127,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ギンレイカ,,,,,,,,,,,,,239,日本の野生植物 第2巻,120,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
wildplants-vol2-coverage-0128,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,コバンコナスビ,,,,,,,,,,,,,238,日本の野生植物 第2巻,120,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
wildplants-vol2-coverage-0129,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヒメミヤマコナスビ,,,,,,,,,,,,,238,日本の野生植物 第2巻,120,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
wildplants-vol2-coverage-0130,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,タイミンタチバナ,Myrsine seguinii H. Lév.,サクラソウ科,PRIMULACEAE,ツルマンリョウ属,Myrsine,常緑低木または高木,,,本州（千葉県以西）・四国・九州・琉球、台湾・中国・ベトナム・ミャンマー,常緑広葉樹林内,,,241,日本の野生植物 第2巻,121,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,タイミンタチパナ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「タイミンタチパナ」を置換。
wildplants-vol2-coverage-0131,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ツルマンリョウ,Myrsine stolonifera (Koidz.) E. Walker,サクラソウ科,PRIMULACEAE,ツルマンリョウ属,Myrsine,つる状に伸びる常緑低木,,,本州（奈良県・山口県）・九州（屋久島）、台湾・中国,常緑広葉樹林内にまれに生育,,,241,日本の野生植物 第2巻,121,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0132,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヒメサザンカ,Camellia lutchuensis T. Itô,ツバキ科,THEACEAE,ツバキ属,Camellia,常緑小高木,最大10 m,,琉球固有（沖永良部島・沖縄島・久米島・石垣島・西表島）,谷間の渓流沿い、または林中の半日陰,,,246,日本の野生植物 第2巻,124,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0133,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヒメツバキ,Schima wallichii (DC.) Korth. subsp. mertensiana (Siebold et Zucc.),ツバキ科,THEACEAE,ヒメツバキ属,Schima,常緑高木（ときに低木状）,,,小笠原諸島（硫黄列島を除く）,,,,247,日本の野生植物 第2巻,124,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0134,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヤブツバキ,Camellia japonica L. var. japonica,ツバキ科,THEACEAE,ツバキ属,Camellia,常緑高木,,,本州（青森県以南）・四国・九州・琉球、台湾・中国（山東・浙江）,,,,246,日本の野生植物 第2巻,124,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0135,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,カンザブロウノキ,Symplocos theophrastifolia Siebold et Zucc.,ハイノキ科,SYMPLOCACEAE,ハイノキ属,Symplocos,常緑小高木,,,本州（静岡県以西）・四国・九州、台湾・中国南部,山地,,,250,日本の野生植物 第2巻,126,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,カンザプロウノキ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「カンザプロウノキ」を置換。
wildplants-vol2-coverage-0136,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヒロハノミミズバイ,,,,,,,,,,,,,248;250,日本の野生植物 第2巻,125;126,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「ヒロハノミミズバイ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0137,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,イワカガミ,Schizocodon soldanelloides Siebold et Zucc. var. soldanelloides,イワウメ科,DIAPENSIACEAE,イワカガミ属,Schizocodon,常緑多年草,,4～7月,北海道～九州,山地の岩場や高山の草地,,,251,日本の野生植物 第2巻,126,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0138,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,エゴノキ,Styrax japonicus Siebold et Zucc.,エゴノキ科,STYRACACEAE,エゴノキ属,Styrax,落葉小高木,,,北海道・本州・四国・九州・琉球、台湾・朝鮮半島・中国・ベトナム・ラオス・ミャンマー・フィリピン,山麓や山の谷間,,,254,日本の野生植物 第2巻,128,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0139,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,タカサゴシラタマ,Saurauia tristyla DC. var. oldhamii (Hemsl.) Finet et Gagnep.,マタタビ科,ACTINIDIACEAE,タカサゴシラタマ属,Saurauia,常緑小高木,,,琉球（石垣島・西表島）・台湾・中国南部。種としては東南アジア・インドにも分布,,,,256,日本の野生植物 第2巻,129,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0140,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヤッコソウ,Mitrastemon yamamotoi Makino,ヤッコソウ科,MITRASTEMONACEAE,ヤッコソウ属,Mitrastemon,多年生の完全寄生植物,4～7 cm,11月上旬（鹿児島地方）,四国（徳島県・高知県）・九州（宮崎県・鹿児島県）・屋久島・種子島・奄美・沖縄,シイ属などの根に寄生,,,257,日本の野生植物 第2巻,129,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0141,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヒカゲツツジ,,,,,,,,,,,,,266,日本の野生植物 第2巻,134,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「ヒカゲツツジ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0142,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,レンゲツツジ,,,,,,,,,,,,,266,日本の野生植物 第2巻,134,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「レンゲツツジ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0143,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,タイワンヤマツツジ,Rhododendron simsii Planch.,ツツジ科,ERICACEAE,ツツジ属,Rhododendron,半常緑低木,約2 m,,奄美大島以南の琉球、台湾・中国大陸中南部,低地の林縁や岩地,,,272,日本の野生植物 第2巻,137,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0144,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ツルギミツバツツジ,Rhododendron tsurugisanense (T. Yamaz.) T. Yamaz.,ツツジ科,ERICACEAE,ツツジ属,Rhododendron,落葉低木,1.5～2.5 m,,四国,温帯上部～亜寒帯の山地,,,274,日本の野生植物 第2巻,138,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,ツルギミツバッツジ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「ツルギミツバッツジ」を置換。
wildplants-vol2-coverage-0145,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,トキワバイカツツジ,,,,,,,,,,,,,269,日本の野生植物 第2巻,135,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「トキワバイカツツジ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0146,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,バイカツツジ,,,,,,,,,,,,,269,日本の野生植物 第2巻,135,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「バイカツツジ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0147,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ミツバツツジ,Rhododendron dilatatum Miq. var. dilatatum,ツツジ科,ERICACEAE,ツツジ属,Rhododendron,落葉低木,2～3 m,4月中旬～5月中旬,関東地方・中部地方中南部,温帯下部の山地の林内,,,273,日本の野生植物 第2巻,137,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,ミツパツツジ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「ミツパツツジ」を置換。
wildplants-vol2-coverage-0148,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオバツツジ,,,,,,,,,,,,,270,日本の野生植物 第2巻,136,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「オオバツツジ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0149,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ムニンツツジ,Rhododendron boninense Nakai,ツツジ科,ERICACEAE,ツツジ属,Rhododendron,常緑低木,2～3 m,,小笠原諸島（父島）,岩場,,,271,日本の野生植物 第2巻,136,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0150,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,サクラツツジ,Rhododendron tashiroi Maxim. var. tashiroi,ツツジ科,ERICACEAE,ツツジ属,Rhododendron,常緑低木,1～2 m,,四国（高知県）・九州（佐賀県・鹿児島県）・琉球（沖縄島以北）,林縁,,,273,日本の野生植物 第2巻,137,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,サクラッツジ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「サクラッツジ」を置換。
wildplants-vol2-coverage-0151,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,コアブラツツジ,,,,,,,,,,,,,276,日本の野生植物 第2巻,139,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「コアブラツツジ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0152,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,マルバウスゴ,Vaccinium shikokianum Nakai,ツツジ科,ERICACEAE,スノキ属,Vaccinium,落葉低木,20～100 cm,,秋田県～富山県の日本海側の高山（鳥海山・月山・飯豊山・谷川岳・越中朝日岳など）,高山の雪田のわき,,,283,日本の野生植物 第2巻,142,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0153,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,アクシバ,,,,,,,,,,,,,283,日本の野生植物 第2巻,142,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「アクシバ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0154,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオバスノキ,,,,,,,,,,,,,282,日本の野生植物 第2巻,142,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「オオバスノキ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0155,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ジムカデ,Harrimanella stelleriana (Pall.) Coville,ツツジ科,ERICACEAE,ジムカデ属,Harrimanella,地をはう小低木,,7～8月,南千島・北海道・本州中部、千島列島・カムチャツカ半島・アラスカ・北アメリカ,高山の岩地,,,283,日本の野生植物 第2巻,142,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0156,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ナガボナツハゼ,Vaccinium sieboldii Miq.,ツツジ科,ERICACEAE,スノキ属,Vaccinium,落葉低木,1～2 m,,静岡県西部～愛知県東部,,,,282,日本の野生植物 第2巻,142,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0157,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,サンタンカ亜料,,,,,,,,,,,,,286,日本の野生植物 第2巻,144,原PDF画像目視確認,exclude_not_species_heading,,原PDF画像で科・亜科・属の説明または概説中の言及であり、番号付き種記載ではないと確認。
wildplants-vol2-coverage-0158,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ニオイザクラ,,,,,,,,,,,,,286,日本の野生植物 第2巻,144,原PDF画像目視確認,exclude_not_species_heading,,原PDF画像で科・亜科・属の説明または概説中の言及であり、番号付き種記載ではないと確認。
wildplants-vol2-coverage-0159,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヒジハリノキ,,,,,,,,,,,,,289,日本の野生植物 第2巻,145,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「ヒジハリノキ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0160,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ナガバジュズネノキ,,,,,,,,,,,,,290,日本の野生植物 第2巻,146,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「ナガバジュズネノキ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0161,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ホソバノヨツバムグラ,,,,,,,,,,,,,293,日本の野生植物 第2巻,147,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「ホソバノヨツバムグラ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0162,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヤブムグラ,,,,,,,,,,,,,293,日本の野生植物 第2巻,147,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「ヤブムグラ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0163,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,リュウキュウルリミノキ,Lasianthus fordii Hance var. fordii,アカネ科,RUBIACEAE,ルリミノキ属,Lasianthus,常緑低木,1～1.5 m,,屋久島～琉球、台湾・中国南部・東南アジア・インド北東部・ニューギニア,林内,,,297,日本の野生植物 第2巻,149,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0164,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオシラタマカズラ,Psychotria boninensis Nakai,アカネ科,RUBIACEAE,ボチョウジ属,Psychotria,常緑藤本,,,小笠原諸島（父島列島・母島列島）,林縁,,,302,日本の野生植物 第2巻,152,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,オオシラタマカスラ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「オオシラタマカスラ」を置換。
wildplants-vol2-coverage-0165,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,リュウキュウコケリンドウ,,,,,,,,,,,,,307,日本の野生植物 第2巻,154,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
wildplants-vol2-coverage-0166,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,アカイシリンドウ,,,,,,,,,,,,,310,日本の野生植物 第2巻,156,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
wildplants-vol2-coverage-0167,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ホソバノツルリンドウ,Pterygocalyx volubilis Maxim.,リンドウ科,GENTIANACEAE,ホソバノツルリンドウ属,Pterygocalyx,一年生のつる草,,9～10月,南千島・北海道・本州・四国、朝鮮半島・台湾・中国・ウスリー・アムール・サハリン,山地,,,311,日本の野生植物 第2巻,156,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,ホソパノツルリンドウ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「ホソパノツルリンドウ」を置換。
wildplants-vol2-coverage-0168,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,シマアケボノソウ,,,,,,,,,,,,,312,日本の野生植物 第2巻,157,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
