share_audit_id,source_audit_id,classification,source_species_group,source_japanese_name,source_mapped_insect_id,target_insect_ids,target_japanese_names,proposed_record_ids,excluded_target_insect_ids,plant_name,plant_family,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,source_pdf_page,source_printed_page,source_ocr_line,decision,reviewed_on,source_review_note,shared_rationale,excluded_rationale
shared-kamikiri-derived-base-192-220-0042,kamikiri-derived-base-192-220-0042,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-8b70f58bea56;host-kamikiri-shared-1533d5ce34ab;host-kamikiri-shared-5a195fb6b88d,,ハチジョウグワ,クワ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,193,718-719,18218,include_shared,2026-07-11,原典画像（PDF p.193、冊子p.718-719）で「ハチジョウグワ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0043,kamikiri-derived-base-192-220-0043,species_level_shared,Asaperda agapanthina,シナノクロフカミキリ,species-22569,species-22569;species-22570;species-22571;species-22572,シナノクロフカミキリ 基亜種;シナノクロフカミキリ 四国亜種;シナノクロフカミキリ 御蔵島亜種;シナノクロフカミキリ 九州亜種,host-kamikiri-shared-3a37c1e2c5c5;host-kamikiri-shared-e5468da2c394;host-kamikiri-shared-53a6364b56fc;host-kamikiri-shared-0dd529130945,,ハチジョウグワ,クワ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,193,718-719,18218,include_shared,2026-07-11,原典画像（PDF p.193、冊子p.718-719）で「ハチジョウグワ」欄の「シナノクロフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が4亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0046,kamikiri-derived-base-192-220-0046,species_level_shared,Kazuoclytus fukienensis,フッケントラカミキリ,species-22004,species-22004;species-22006,フッケントラカミキリ 基亜種;フッケントラカミキリ 沖縄本島亜種,host-kamikiri-shared-6d111bd4fd3f;host-kamikiri-shared-0ad8afcf9ce7,,ヤマモガシ,ヤマモガシ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,194,720-721,18269,include_shared,2026-07-11,原典画像（PDF p.194、冊子p.720-721）で「ヤマモガシ」欄の「フッケントラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0054,kamikiri-derived-base-192-220-0054,species_level_shared,Komiyandra shibatai,アマミニセクワガタカミキリ,10-1,10-1;10-2;10-3,アマミニセクワガタカミキリ 基亜種;アマミニセクワガタカミキリ 徳之島亜種;アマミニセクワガタカミキリ 沖縄亜種,host-kamikiri-shared-706856606ea9;host-kamikiri-shared-58e1c2cd1282;host-kamikiri-shared-7522eb393b20,,シバニッケイ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,195,722-723,18385,include_shared,2026-07-11,原典画像（PDF p.195、冊子p.722-723）で「シバニッケイ」欄の「アマミニセクワガタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0061,kamikiri-derived-base-192-220-0061,species_level_shared,Kazuoclytus fukienensis,フッケントラカミキリ,species-22004,species-22004;species-22006,フッケントラカミキリ 基亜種;フッケントラカミキリ 沖縄本島亜種,host-kamikiri-shared-a404e8da7cec;host-kamikiri-shared-4fcec0e3b6bd,,コヤブニッケイ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,195,722-723,18436,include_shared,2026-07-11,原典画像（PDF p.195、冊子p.722-723）で「コヤブニッケイ」欄の「フッケントラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0060,kamikiri-derived-base-192-220-0060,species_level_shared,Boninella satoi,サトウオガサワラカミキリ,species-22491,species-22491;species-22492,サトウオガサワラカミキリ 基亜種;サトウオガサワラカミキリ 母島亜種,host-kamikiri-shared-6449a9527cd0;host-kamikiri-shared-9e98e1bd7a8c,,コヤブニッケイ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,195,722-723,18436,include_shared,2026-07-11,原典画像（PDF p.195、冊子p.722-723）で「コヤブニッケイ」欄の「サトウオガサワラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0062,kamikiri-derived-base-192-220-0062,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-896d01ece291;host-kamikiri-shared-db3cc1a2ad2b;host-kamikiri-shared-94db765e6403;host-kamikiri-shared-fc92ce01fc95;host-kamikiri-shared-7e5f320c14a7;host-kamikiri-shared-113c312bc8af;host-kamikiri-shared-d50aae9f7cfd,,ニッケイ類,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,195,722-723,18449,include_shared,2026-07-11,原典画像（PDF p.195、冊子p.722-723）で「ニッケイ類」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0065,kamikiri-derived-base-192-220-0065,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-fbb10412fce1;host-kamikiri-shared-a4b68e722542;host-kamikiri-shared-30dd9a79d201,,ホソバタブ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,196,724-725,18483,include_shared,2026-07-11,原典画像（PDF p.196、冊子p.724-725）で「ホソバタブ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0070,kamikiri-derived-base-192-220-0070,species_level_shared,Komiyandra shibatai,アマミニセクワガタカミキリ,10-1,10-1;10-2;10-3,アマミニセクワガタカミキリ 基亜種;アマミニセクワガタカミキリ 徳之島亜種;アマミニセクワガタカミキリ 沖縄亜種,host-kamikiri-shared-7d25eb829cb4;host-kamikiri-shared-020575e7ae0c;host-kamikiri-shared-22e8475e05be,,タブノキ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,196,724-725,18518,include_shared,2026-07-11,原典画像（PDF p.196、冊子p.724-725）で「タブノキ」欄の「アマミニセクワガタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0075,kamikiri-derived-base-192-220-0075,species_level_shared,Chlorophorus yayeyamensis,ヤエヤマトラカミキリ,species-21967,species-21967;species-21968;species-21969,ヤエヤマトラカミキリ 基亜種;ヤエヤマトラカミキリ 小笠原諸島亜種;ヤエヤマトラカミキリ 尖閣諸島亜種,host-kamikiri-shared-c161a27aa586;host-kamikiri-shared-64a9ef4e30c9;host-kamikiri-shared-09fa038b1cb6,,タブノキ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,196,724-725,18518,include_shared,2026-07-11,原典画像（PDF p.196、冊子p.724-725）で「タブノキ」欄の「ヤエヤマトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0076,kamikiri-derived-base-192-220-0076,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-d305d9ee5c96;host-kamikiri-shared-546ea1739669;host-kamikiri-shared-fb4d6e7d196f;host-kamikiri-shared-8ec32dc530de;host-kamikiri-shared-57afb930b97b;host-kamikiri-shared-5fe0ea213da1;host-kamikiri-shared-c16b47248aba,,タブノキ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,196,724-725,18518,include_shared,2026-07-11,原典画像（PDF p.196、冊子p.724-725）で「タブノキ」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0073,kamikiri-derived-base-192-220-0073,species_level_shared,Xylotrechus reductemaculatus,アマミズマルトラカミキリ,species-22055,species-22055;species-22057;species-22058,アマミズマルトラカミキリ 基亜種;アマミズマルトラカミキリ 吐噶喇列島亜種;アマミズマルトラカミキリ 徳之島亜種,host-kamikiri-shared-ea0f9ecf0790;host-kamikiri-shared-768706cb5dc1;host-kamikiri-shared-f213eca58432,,タブノキ,クスノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,196,724-725,18518,include_shared,2026-07-11,原典画像（PDF p.196、冊子p.724-725）で「タブノキ」欄の「アマミズマルトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0092,kamikiri-derived-base-192-220-0092,species_level_shared,Iproca ishigakiana,イシガキトガリバサビカミキリ,species-22584,species-22584;species-22585,イシガキトガリバサビカミキリ 基亜種;イシガキトガリバサビカミキリ 沖縄本島亜種,host-kamikiri-shared-3cd567e79d74;host-kamikiri-shared-ca3d4c47fec6,,ボタンヅル,キンポウゲ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,197,726-727,18675,include_shared,2026-07-11,原典画像（PDF p.197、冊子p.726-727）で「ボタンヅル」欄の「イシガキトガリバサビカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「キンボウゲ科」から「キンポウゲ科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0093,kamikiri-derived-base-192-220-0093,species_level_shared,Iproca ishigakiana,イシガキトガリバサビカミキリ,species-22584,species-22584;species-22585,イシガキトガリバサビカミキリ 基亜種;イシガキトガリバサビカミキリ 沖縄本島亜種,host-kamikiri-shared-eaf7519e0af5;host-kamikiri-shared-c57ae45980dc,,ヤエヤマセンニンソウ,キンボウゲ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,197,726-727,18679,include_shared,2026-07-11,原典画像（PDF p.197、冊子p.726-727）で「ヤエヤマセンニンソウ」欄の「イシガキトガリバサビカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0100,kamikiri-derived-base-192-220-0100,species_level_shared,Eurypoda unicolor,コゲチャヒラタカミキリ,7-1,7-1;7-2;7-3,コゲチャヒラタカミキリ 基亜種;コゲチャヒラタカミキリ 八重山亜種;コゲチャヒラタカミキリ 奄美沖縄亜種,host-kamikiri-shared-2191c6d5b6ed;host-kamikiri-shared-1fba9ecf4da9;host-kamikiri-shared-c2792815a826,,ヤブツバキ,ツバキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18725,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ヤブツバキ」欄の「コゲチャヒラタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0099,kamikiri-derived-base-192-220-0099,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-a287a40a070a;host-kamikiri-shared-ffe718540282;host-kamikiri-shared-c53fb1e74a9e,,ヤブツバキ,ツバキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18725,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ヤブツバキ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0101,kamikiri-derived-base-192-220-0101,species_level_shared,Eurypoda unicolor,コゲチャヒラタカミキリ,7-1,7-1;7-2;7-3,コゲチャヒラタカミキリ 基亜種;コゲチャヒラタカミキリ 八重山亜種;コゲチャヒラタカミキリ 奄美沖縄亜種,host-kamikiri-shared-7c195e35cdd1;host-kamikiri-shared-8a0721ec8488;host-kamikiri-shared-df6b53db98f1,,ツバキ,ツバキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18747,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ツバキ」欄の「コゲチャヒラタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0102,kamikiri-derived-base-192-220-0102,species_level_shared,Eurypoda unicolor,コゲチャヒラタカミキリ,7-1,7-1;7-2;7-3,コゲチャヒラタカミキリ 基亜種;コゲチャヒラタカミキリ 八重山亜種;コゲチャヒラタカミキリ 奄美沖縄亜種,host-kamikiri-shared-e70e1dbf7bbf;host-kamikiri-shared-fdc1f398953c;host-kamikiri-shared-d247a87ac18b,,リンゴツパキ,ツバキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18749,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「リンゴツパキ」欄の「コゲチャヒラタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0103,kamikiri-derived-base-192-220-0103,species_level_shared,Eurypoda unicolor,コゲチャヒラタカミキリ,7-1,7-1;7-2;7-3,コゲチャヒラタカミキリ 基亜種;コゲチャヒラタカミキリ 八重山亜種;コゲチャヒラタカミキリ 奄美沖縄亜種,host-kamikiri-shared-861c7e6516ef;host-kamikiri-shared-66970563fde5;host-kamikiri-shared-271802d235e4,,サカキ,モッコク科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18753,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「サカキ」欄の「コゲチャヒラタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「ツバキ科」から「モッコク科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0104,kamikiri-derived-base-192-220-0104,species_level_shared,Schwarzerium quadricollis,アオカミキリ,species-21880,species-21880;species-21881,アオカミキリ 基亜種;アオカミキリ 九州亜種,host-kamikiri-shared-b64993cacbdd;host-kamikiri-shared-c23105a751fe,,サカキ,モッコク科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18753,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「サカキ」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「ツバキ科」から「モッコク科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0108,kamikiri-derived-base-192-220-0108,species_level_shared,Chlorophorus boninensis,オガサワラトラカミキリ,species-21954,species-21954;species-21955;species-21956,オガサワラトラカミキリ 基亜種;オガサワラトラカミキリ 父島亜種;オガサワラトラカミキリ 聟島亜種,host-kamikiri-shared-8a2b25da97b6;host-kamikiri-shared-50a7e46b91e6;host-kamikiri-shared-dbdee8d25303,,ヒメツバキ,ツバキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18767,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ヒメツバキ」欄の「オガサワラトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0109,kamikiri-derived-base-192-220-0109,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-68a97301f2f8;host-kamikiri-shared-0179c40a4ffe;host-kamikiri-shared-3d45b893d7c1;host-kamikiri-shared-d1cf3b8e705b;host-kamikiri-shared-ff9bdfde08e1;host-kamikiri-shared-66caa11e4e2b;host-kamikiri-shared-250a9601ff6b,,イジュ,ツバキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18771,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「イジュ」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0110,kamikiri-derived-base-192-220-0110,species_level_shared,Necydalis harmandi,クロホソコバネカミキリ,species-22321,species-22321;species-22322,クロホソコバネカミキリ 基亜種;クロホソコバネカミキリ 四国九州亜種,host-kamikiri-shared-cb5f44f77014;host-kamikiri-shared-e09b08f3e364,,ヒメシャラ,ツバキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18774,include_shared,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ヒメシャラ」欄の「クロホソコバネカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0112,kamikiri-derived-base-192-220-0112,species_level_shared,Schwarzerium quadricollis,アオカミキリ,species-21880,species-21880;species-21881,アオカミキリ 基亜種;アオカミキリ 九州亜種,host-kamikiri-shared-5292f50556be;host-kamikiri-shared-c05be88882b7,,マルバマンサク,マンサク科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18845,include_shared,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「マルバマンサク」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0113,kamikiri-derived-base-192-220-0113,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-af217597d06d;host-kamikiri-shared-09a971d97b54;host-kamikiri-shared-be55311c0ec3,,トベラ,トベラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18880,include_shared,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「トベラ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
