record_id,insect_id,japanese_name,note_type,reference_before,content_sha256,pdf_page,printed_page,review_decision,action_audit_id,source_scope,application_targets,excluded_targets,scope_decision_reason
note-1005974,species-1351,ダケカンバキバガ,出現時期,日本産蛾類標準図鑑3,655b2c140d64d873ee104a80d6004034f75fbe9523d363040b547f06105e0646,111,289,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1351,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005975,species-1352,ポプラキバガ,出現時期,日本産蛾類標準図鑑3,58dd0560eead7ad0eb68dc4ef65ab83251cd29a61d210c965d2bc58ada9570a0,112,290,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1352,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005976,species-1354,シロオビクロキバガ,出現時期,日本産蛾類標準図鑑3,655b2c140d64d873ee104a80d6004034f75fbe9523d363040b547f06105e0646,112,291,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1354,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005977,species-1359,クロチビキバガ,出現時期,日本産蛾類標準図鑑3,caabcd0b109a41d1fb039a870874ef8a3dd228c9976400c97c3e687227e4bb8c,112,291,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1359,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005978,species-1365,シロテンクロキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,113,293,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1365,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005979,species-1367,ミナミツマキキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,113,293,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1367,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005980,species-1370,ミドリチビキバガ,出現時期,日本産蛾類標準図鑑3,b68a22ee8499c29da3aa7ccc16b8b2eca8f8081d04b15d224f4701d70b2140ad,113,293,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1370,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005981,species-1371,ホソバハイキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,114,294,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1371,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005982,species-1372,チェジュキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,114,294,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1372,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005983,species-1373,ニセチェジュキバガ,出現時期,日本産蛾類標準図鑑3,397be3b504637b99615c7c9b244cc0d3524bb95dfc8d44fe7c8fc294887c6f38,114,294,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1373,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005986,species-1377,カドホシキバガ,出現時期,日本産蛾類標準図鑑3,986bcc7f341adfe6a451f8908ba51e580b471e3dd0a3a75a0a1320bd3d93a03b,114,294,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1377,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005987,species-1378,クロカドホシキバガ,出現時期,日本産蛾類標準図鑑3,986bcc7f341adfe6a451f8908ba51e580b471e3dd0a3a75a0a1320bd3d93a03b,114,295,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1378,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005988,species-1389,カギツマウススジキバガ,出現時期,日本産蛾類標準図鑑3,7185f33fee162089ace94559c3e717b6b5a32db9af90f552b13257cde9494d75,114,295,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1389,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005989,species-1390,カギツマスジキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,114,295,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1390,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005990,species-1379,カギツマシマキバガ,出現時期,日本産蛾類標準図鑑3,bc3e874c55e6d8b6a14b7e3f4a6682b42737ba71f69d8b5202b6593531d1864d,114,295,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1379,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005992,species-1381,カギツマフトオビキバガ,出現時期,日本産蛾類標準図鑑3,655b2c140d64d873ee104a80d6004034f75fbe9523d363040b547f06105e0646,115,296,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1381,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005993,species-1382,カギツマドウガネキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,115,296,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1382,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005996,species-1385,ウステンキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,115,297,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1385,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005998,species-1398,ツマモンギンチビキバガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,116,298,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1398,,修正対象ではないため、既存の適用範囲を変更しない。
note-1005999,species-1397,ギンチビキバガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,116,298,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1397,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006000,species-1400,ウスツヤキバガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,116,299,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1400,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006001,species-1402,ヘリグロウスキキバガ,出現時期,日本産蛾類標準図鑑3,e610f3af850fd30fb8bc6e7540682f40293dab310be36e4ee57f3ea935f6979a,116,299,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1402,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006002,species-1408,クロモンツヤキバガ,出現時期,日本産蛾類標準図鑑3,e610f3af850fd30fb8bc6e7540682f40293dab310be36e4ee57f3ea935f6979a,117,300,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1408,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006003,species-1410,モンフサキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,117,301,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1410,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006004,species-1411,フジフサキバガ,出現時期,日本産蛾類標準図鑑3,0bc8c1a9a3b8f442707b8d490abaa434074008cbed93d85cad96fb8c8502ca25,117,301,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1411,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006005,species-1416,ハギフサキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,117,301,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1416,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006006,species-1420,ヒメフサキバガ,出現時期,日本産蛾類標準図鑑3,5f388d5fc0f2cefcd63cd756723830fece492358054cb2cd018573f2e024895d,118,302,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1420,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006007,species-1421,コカバフサキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,118,302,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1421,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006008,species-1422,ビワフサキバガ,出現時期,日本産蛾類標準図鑑3,5f388d5fc0f2cefcd63cd756723830fece492358054cb2cd018573f2e024895d,118,302,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1422,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006009,species-1426,イッシキオオフサキバガ,出現時期,日本産蛾類標準図鑑3,58dd0560eead7ad0eb68dc4ef65ab83251cd29a61d210c965d2bc58ada9570a0,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1426,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006010,species-1427,コゲチャオオフサキバガ,出現時期,日本産蛾類標準図鑑3,8078600fba3e152c97c619c73de5f528bcb3172cdf7350e65de4dd6108d9d5cc,118,303,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1427,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006011,species-1428,オオフサキバガ,出現時期,日本産蛾類標準図鑑3,986bcc7f341adfe6a451f8908ba51e580b471e3dd0a3a75a0a1320bd3d93a03b,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1428,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006012,species-1430,カバイロキバガ,出現時期,日本産蛾類標準図鑑3,62e17f831f8c5207ed34626a5ded5fe8dd8244554a33dd3b721ab9acefc9ae50,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1430,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006013,species-1431,ミニフサキバガ,出現時期,日本産蛾類標準図鑑3,2860ffbfcfd5d3689a7299c451d1f76c066357dedeef3618a573d456e3e7cd18,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1431,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006014,species-1432,クロフサキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1432,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006015,species-1433,コクロフサキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1433,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006016,species-1434,ウスグロキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1434,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006017,species-1435,アカマダラフサキバガ,出現時期,日本産蛾類標準図鑑3,62e17f831f8c5207ed34626a5ded5fe8dd8244554a33dd3b721ab9acefc9ae50,119,305,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1435,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006018,species-1437,キイロオオフサキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,119,305,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1437,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006019,species-1438,オドリキバガ,出現時期,日本産蛾類標準図鑑3,7185f33fee162089ace94559c3e717b6b5a32db9af90f552b13257cde9494d75,119,305,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1438,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006020,species-1440,ウスヅマスジキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,119,305,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1440,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006021,species-1441,クロヘリキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1441,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006022,species-1443,ホシウンモンキバガ,出現時期,日本産蛾類標準図鑑3,e610f3af850fd30fb8bc6e7540682f40293dab310be36e4ee57f3ea935f6979a,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1443,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006023,species-1444,ヒメマエモンハイキバガ,出現時期,日本産蛾類標準図鑑3,2860ffbfcfd5d3689a7299c451d1f76c066357dedeef3618a573d456e3e7cd18,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1444,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006024,species-1449,フタクロモンキバガ,出現時期,日本産蛾類標準図鑑3,35c037d7d76cd942e0c5fe97129c6b63b671faba7f250eedfb6a5192e4199571,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1449,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006025,species-1450,マエモンハイキバガ,出現時期,日本産蛾類標準図鑑3,35c037d7d76cd942e0c5fe97129c6b63b671faba7f250eedfb6a5192e4199571,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1450,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006026,species-1451,フタモンキバガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1451,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006027,species-1452,モンハイジロキバガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1452,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006028,species-1453,チャイロスジキバガ,出現時期,日本産蛾類標準図鑑3,848e8de38401ef6a50fbc1cd457fbed8fee3437f9ca8d25eeacf552e7d876a44,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1453,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006029,species-1455,カラコギカエデキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1455,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006030,species-1456,ニセカラコギカエデキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1456,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006031,species-1457,カワリノコメキバガ,出現時期,日本産蛾類標準図鑑3,2860ffbfcfd5d3689a7299c451d1f76c066357dedeef3618a573d456e3e7cd18,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1457,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006032,species-1458,ハイイロマダラノコメキバガ,出現時期,日本産蛾類標準図鑑3,2860ffbfcfd5d3689a7299c451d1f76c066357dedeef3618a573d456e3e7cd18,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1458,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006033,species-1459,ヒロワタリシロノコメキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1459,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006034,species-1460,ニセクロモンノコメキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,122,310,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1460,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006035,species-1461,ウスチャバネノコメキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,122,310,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1461,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006036,species-1462,オメルコクロノコメキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,122,310,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1462,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006037,species-1466,ゴマダラノコメキバガ,出現時期,日本産蛾類標準図鑑3,62e17f831f8c5207ed34626a5ded5fe8dd8244554a33dd3b721ab9acefc9ae50,122,310,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1466,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006038,species-1467,クロモンノコメキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,122,310,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1467,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006039,species-1468,ホシウスジロキバガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,122,311,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1468,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006040,species-1469,ツチイロキバガ,出現時期,日本産蛾類標準図鑑3,5f388d5fc0f2cefcd63cd756723830fece492358054cb2cd018573f2e024895d,122,311,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1469,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006041,species-1471,ニセツチイロキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1471,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006042,species-1472,ナカオビキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,122,311,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1472,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006043,species-1473,ハイイロチビキバガ,出現時期,日本産蛾類標準図鑑3,35c037d7d76cd942e0c5fe97129c6b63b671faba7f250eedfb6a5192e4199571,122,311,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1473,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006044,species-1476,ワモンキバガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,123,312,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1476,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006045,species-1477,ニセワモンキバガ,出現時期,日本産蛾類標準図鑑3,7185f33fee162089ace94559c3e717b6b5a32db9af90f552b13257cde9494d75,123,312,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1477,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006046,species-1478,ホソバワモンキバガ,出現時期,日本産蛾類標準図鑑3,7185f33fee162089ace94559c3e717b6b5a32db9af90f552b13257cde9494d75,123,312,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1478,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006048,species-1488,クロクモシロキバガ,出現時期,日本産蛾類標準図鑑3,2860ffbfcfd5d3689a7299c451d1f76c066357dedeef3618a573d456e3e7cd18,124,314,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1488,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006049,species-1489,チャモンシロキバガ,出現時期,日本産蛾類標準図鑑3,c77c54e32dc8d0565271bc24532a4256bd51c1b4c8315678f5c90c3590193349,124,315,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1489,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006050,species-1490,センダンキバガ,出現時期,日本産蛾類標準図鑑3,62e17f831f8c5207ed34626a5ded5fe8dd8244554a33dd3b721ab9acefc9ae50,124,315,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1490,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006051,species-1493,マエウスノコメキバガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,124,315,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1493,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006052,species-1494,シロノコメキバガ,出現時期,日本産蛾類標準図鑑3,35c037d7d76cd942e0c5fe97129c6b63b671faba7f250eedfb6a5192e4199571,124,315,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1494,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006053,species-1495,マエモンノコメキバガ,出現時期,日本産蛾類標準図鑑3,62e17f831f8c5207ed34626a5ded5fe8dd8244554a33dd3b721ab9acefc9ae50,125,316,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1495,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006054,species-1496,チャマダラノコメキバガ,出現時期,日本産蛾類標準図鑑3,62e17f831f8c5207ed34626a5ded5fe8dd8244554a33dd3b721ab9acefc9ae50,125,316,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1496,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006055,species-1504,オガサワライラガ,出現時期,日本産蛾類標準図鑑3,48dec6cc1098e620babe83afb10c0ae468ad85f52c3a34dadfcbb3288d1deadd,126,318,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1504,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006056,species-1505,カバフシロイラガ,出現時期,日本産蛾類標準図鑑3,f3bd705d064c8a5b112d7a2474620c02ff86920105bf60e98eca3f319491ebd9,126,318,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1505,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006057,species-1507,オキナワシロイラガ,出現時期,日本産蛾類標準図鑑3,30a8f4e32c2011310c52b6db7de47f226e7e8470ea7915690ada6da4f4598225,126,318,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1507,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006058,species-1510,マダライラガ,出現時期,日本産蛾類標準図鑑3,9e101aeb17f50fe5f27841bef68c0b368fe6dce5e5f270f05f0b0b0d4c883d3b,126,319,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1510,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006059,species-1511,ビロードマダライラガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,126,319,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1511,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006060,species-1512,ヒメマダライラガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,126,319,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1512,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006061,species-1514,クロマダライラガ,出現時期,日本産蛾類標準図鑑3,db9f2a5e43488bf4416b0e480b138b989b1b8fdca4603c560d776ed4b0845b79,127,320,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1514,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006062,species-1515,ナシイラガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,127,320,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1515,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006063,species-1516,オキナワナシイラガ,出現時期,日本産蛾類標準図鑑3,8902d3e6eb328a059c6629a8602c061049278f4dc8fb5ba3fda8db1c348901f5,127,320,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1516,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006064,species-1517,ヒメクロイラガ,出現時期,日本産蛾類標準図鑑3,8902d3e6eb328a059c6629a8602c061049278f4dc8fb5ba3fda8db1c348901f5,127,321,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1517,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006065,species-1518,イラガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,127,321,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1518,,修正対象ではないため、既存の適用範囲を変更しない。
note-1006066,species-1519,カギバイラガ,出現時期,日本産蛾類標準図鑑3,96c9b62cc3bafde03ace1dd1ca16321f104d2b8f26b7f19c08cf571fabf12081,127,321,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1519,,修正対象ではないため、既存の適用範囲を変更しない。
