audit_id,audit_batch,volume,plant_name,similar_taxa,approved_content,source,source_pdf_file,source_pdf_sha256,pdf_page,printed_page,decision,exclusion_reason,reviewed_on,cleanup_field,cleanup_current_value,cleanup_intermediate_value,cleanup_replacement,review_note
wildplants-v2-identification-0083,volume2_comparison_candidates,2,アオバノキ,カンザブロウノキ,カンザブロウノキに似るが、枝が太く、葉は革質で大きく厚い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,126,250,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0084,volume2_comparison_candidates,2,イワウチワ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,127,252,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0085,volume2_comparison_candidates,2,ホンシャクナゲ,ツクシシャクナゲ,ツクシシャクナゲに似るが、葉裏に枝状毛がほとんどなく、平たいロゼット状毛だけが生える。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,136,270,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0086,volume2_comparison_candidates,2,サイカイツツジ,キリシマツツジ,キリシマツツジより春葉と花がやや大きい。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,137,273,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0087,volume2_comparison_candidates,2,ミカワツツジ,キリシマツツジ,キリシマツツジに似るが、葉に光沢がなく、夏葉が冬にかなり落ちる。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,137,273,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0088,volume2_comparison_candidates,2,タンナアカツツジ,オンツツジ,オンツツジと比べ、葉がやや厚く、幅広く円みが強く、下部が急に狭くなって基部が円形になる。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,137,273,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0089,volume2_comparison_candidates,2,ツクシドウダン,ベニサラサドウダン,ベニサラサドウダンに似るが、花と蒴果がやや小さく、花冠は約3分の1まで裂ける。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,139,276,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0090,volume2_comparison_candidates,2,アセビ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,141,280,exclude_ambiguous_ocr,The differentiating clause is truncated or unresolved in the species-entry text.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0091,volume2_comparison_candidates,2,オオバスノキ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,142,282,exclude_unstable_distinction,The source says the taxa are not reliably distinguishable or treats the distinction as unstable.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0092,volume2_comparison_candidates,2,ヒメツルコケモモ,ツルコケモモ,ツルコケモモと比べ、花柄が無毛である。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,142,283,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0093,volume2_comparison_candidates,2,ハナガサノキ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,148,295,exclude_unstable_distinction,The source says the taxa are not reliably distinguishable or treats the distinction as unstable.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0094,volume2_comparison_candidates,2,ヒロハケニオイグサ,ケニオイグサ,ケニオイグサに似るが、葉幅が広く、蒴果にまばらに毛がある。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,151,300,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0095,volume2_comparison_candidates,2,リシリリンドウ,ミヤマリンドウ,リシリリンドウはミヤマリンドウに似るが、花が一回り大きい。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,155,308,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0096,volume2_comparison_candidates,2,エゾオヤマリンドウ,オヤマリンドウ,オヤマリンドウに似るが、花冠裂片が平開する。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,155,309,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0097,volume2_comparison_candidates,2,シロバナアカイシリンドウ,シロウマリンドウ,茎が紫色を帯びない点はシロウマリンドウに似るが、花冠裂片は基部を含めて完全に白い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,156,310,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0098,volume2_comparison_candidates,2,タンザワイケマ,イケマ,イケマに似るが、花冠裂片は反り返らず斜上する。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,160,318,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0099,volume2_comparison_candidates,2,チョウジカズラ,テイカカズラ,テイカカズラより葉と花が大きい。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,161,321,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0100,volume2_comparison_candidates,2,オキナワテイカカズラ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,161,321,exclude_unstable_distinction,Only an unquantified whole-plant size difference is given and the source does not provide a reproducible diagnostic trait.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。定量値や部位形質がないため公開識別欄から除外。
wildplants-v2-identification-0101,volume2_comparison_candidates,2,フナバラソウ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,163,324,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0102,volume2_comparison_candidates,2,クシロネナシカスラ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,165,329,exclude_mere_resemblance,Resemblance is stated without an objective differentiating character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0103,volume2_comparison_candidates,2,アメリカネナシカズラ,ハマネナシカズラ,ハマネナシカズラに似るが、花が短く、果実がほとんど露出する。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,165,329,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0104,volume2_comparison_candidates,2,ホルトカズラ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,166,330,exclude_taxonomic_relatedness,Taxonomic relatedness is stated without an objective identification character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0105,volume2_comparison_candidates,2,シロガネガラクサ,マルバアサガオガラクサ,マルバアサガオガラクサに似るが、花は常に単生し、花柄は長さ5-7 mmで葉より短く、花は白色である。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,166,330,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0106,volume2_comparison_candidates,2,キクザアサガオ,ヤツデアサガオ,葉形はヤツデアサガオに似るが、全体に粗い毛があり、花は白色である。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,167,332,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0107,volume2_comparison_candidates,2,ホシアサガオ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,167,333,exclude_mere_resemblance,Resemblance is stated without an objective differentiating character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0108,volume2_comparison_candidates,2,マルバアサガオ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,167,333,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0109,volume2_comparison_candidates,2,ノアサガオ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,167,333,exclude_mere_resemblance,Resemblance is stated without an objective differentiating character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0110,volume2_comparison_candidates,2,アメリカアサガオ,アサガオ,アサガオに似るが、花は小型である。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,167,333,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0111,volume2_comparison_candidates,2,ツタノハヒルガオ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,168,334,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0112,volume2_comparison_candidates,2,チョウセンアサガオ,ケチョウセンアサガオ,ケチョウセンアサガオに似るが、全体がほとんど無毛である。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,169,337,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0113,volume2_comparison_candidates,2,キンギンナスビモドキ,キンギンナスビ,キンギンナスビに似るが、葉の下面に腺毛が密生し、星状毛が混じる。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,173,344,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0114,volume2_comparison_candidates,2,モンバナスビ,ワルナスビ,ワルナスビに似るが、葉の両面に7-12分岐する細かな星状毛が生える。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,173,344,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0115,volume2_comparison_candidates,2,スナビキソウ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,175,349,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0116,volume2_comparison_candidates,2,イヌムラサキ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,176,351,exclude_unstable_distinction,The source says the taxa are not reliably distinguishable or treats the distinction as unstable.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0117,volume2_comparison_candidates,2,ミヤマムラサキ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,177,352,exclude_taxonomic_relatedness,Taxonomic relatedness is stated without an objective identification character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0118,volume2_comparison_candidates,2,エゾルリソウ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,177,353,exclude_unstable_distinction,The source says the taxa are not reliably distinguishable or treats the distinction as unstable.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0119,volume2_comparison_candidates,2,シンワスレナグサ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,178,354,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0120,volume2_comparison_candidates,2,チョウセンレンギョウ,シナレンギョウ,シナレンギョウに似るが、葉の鋸歯がより鋭く数も多い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,180,358,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0121,volume2_comparison_candidates,2,マルバノサワトウガラシ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,185,369,exclude_mere_resemblance,Resemblance is stated without an objective differentiating character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0122,volume2_comparison_candidates,2,ユウバリソウ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,186,371,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0123,volume2_comparison_candidates,2,オオバコ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,188,375,exclude_generic_key,"The cue belongs to generic genus/family discussion or a key, not a supported species-level diagnosis.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0124,volume2_comparison_candidates,2,エゾヒメクワガタ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,189,377,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0125,volume2_comparison_candidates,2,オオカワヂシャ,カワヂシャ,カワヂシャと比べ、花冠は淡紫色で径6.4-9 mm、果実は長さ・幅3.2-4.2 mmの球形、花柱は長さ1.5-3 mmである。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,190,378,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0126,volume2_comparison_candidates,2,ヤマルリトラノオ,エゾルリトラノオ,エゾルリトラノオに似るが、葉の裏面にもほとんど毛がない。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,190,379,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0127,volume2_comparison_candidates,2,サツキヒナノウスツボ,ヒナノウスツボ,サツキヒナノウスツボは花が葉腋から1～3個出て、花冠は長さ9～12 mm、蒴果は長さ8～12 mmの卵状球形である。ヒナノウスツボは花が茎先の円錐花序につき、花冠は長さ6～9 mm、蒴果は長さ6～7 mmの球形である。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,193,384,include,Resemblance is stated without an objective differentiating character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。 原PDF検索表の同一分岐で、両種の花序位置、花冠長、蒴果形・長さを再確認。
wildplants-v2-identification-0128,volume2_comparison_candidates,2,アレチモウズイカ,モウズイカ,モウズイカに似るが、花柄が長さ1-3 mmと短い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,193,385,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0129,volume2_comparison_candidates,2,アメリカアゼナ,アゼナ,アゼナに似るが、葉は少数の鋸歯がある卵状長楕円形で、下側2雄蕊は葯を欠き、蒴果がやや細い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,194,387,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0130,volume2_comparison_candidates,2,セイヨウジュウニヒトエ,ツルカコソウ,ツルカコソウに似るが、全体に毛が少なく、葉の上面に光沢があり、花序の苞が小さく目立たない。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,199,397,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0131,volume2_comparison_candidates,2,クサギ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,200,399,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0132,volume2_comparison_candidates,2,アラゲニガクサ,ニガクサ,ニガクサに似るが、全体に開出毛が多い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,201,400,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0133,volume2_comparison_candidates,2,アラゲニガクサ,エゾニガクサ,エゾニガクサに似るが、全体が大きく、剛毛を欠く。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,201,400,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0134,volume2_comparison_candidates,2,テイネニガクサ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,201,400,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0135,volume2_comparison_candidates,2,セイタカナミキソウ,ヒメナミキ,葉形はヒメナミキに似るが、花は紫色で長さ9-13 mmと大きく、茎頂に花序をつくる。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,202,403,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0136,volume2_comparison_candidates,2,エゾナミキ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,202,403,exclude_mere_resemblance,Resemblance is stated without an objective differentiating character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0137,volume2_comparison_candidates,2,シソバタツナミ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,203,404,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
