audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,audit_category,current_value,reference_value,decision,verified_value,pdf_page,printed_page,reviewed_on,verification_method,review_note
wildplants-taxonomy-followup-0448,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤエヤマコクタン,possible_ocr_latin_typo_against_ylist,Diospyros egbert-walkeri Kosterm.,Diospyros egbertwalkeri,correct_ocr,Diospyros egbertwalkeri,117,233,2026-07-12,original_pdf_visual_review,原PDF冊子p.233の種見出し「Diospyros egbertwalkeri」を目視確認。属見出しは「カキノキ属 Diospyros」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0449,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シシアクチ,possible_ocr_latin_typo_against_ylist,Ardisia quinguegona,Ardisia quinquegona,correct_ocr,Ardisia quinquegona,119,237,2026-07-12,original_pdf_visual_review,原PDF冊子p.237の種見出し「Ardisia quinquegona」を目視確認。属見出しは「ヤブコウジ属 Ardisia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0450,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,モクタチバナ,possible_ocr_latin_typo_against_ylist,Ardisia sieboldi,Ardisia sieboldii,correct_ocr,Ardisia sieboldii,119,237,2026-07-12,original_pdf_visual_review,原PDF冊子p.237の種見出し「Ardisia sieboldii」を目視確認。属見出しは「ヤブコウジ属 Ardisia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0451,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シマタイミンタチバナ,possible_ocr_latin_typo_against_ylist,Myrsine maximowiezii,Myrsine maximowiczii,correct_ocr,Myrsine maximowiczii,121,241,2026-07-12,original_pdf_visual_review,原PDF冊子p.241の種見出し「Myrsine maximowiczii」を目視確認。属見出しは「ツルマンリョウ属 Myrsine」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0452,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,サザンカ,possible_ocr_latin_typo_against_ylist,Camellia sasangua,Camellia sasanqua,correct_ocr,Camellia sasanqua,124,246,2026-07-12,original_pdf_visual_review,原PDF冊子p.246の種見出し「Camellia sasanqua」を目視確認。属見出しは「ツバキ属 Camellia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0453,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ナツツバキ,possible_ocr_latin_typo_against_ylist,Stewarfia pseudoeamellia,Stewartia pseudocamellia,correct_ocr,Stewartia pseudocamellia,124,247,2026-07-12,original_pdf_visual_review,原PDF冊子p.247の種見出し「Stewartia pseudocamellia」を目視確認。属見出しは「ナツツバキ属 Stewartia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0454,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シロバイ,possible_ocr_latin_typo_against_ylist,Symploeos laneifolia,Symplocos lancifolia,correct_ocr,Symplocos lancifolia,126,250,2026-07-12,original_pdf_visual_review,原PDF冊子p.250の種見出し「Symplocos lancifolia」を目視確認。属見出しは「ハイノキ属 Symplocos」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0455,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハイノキ,possible_ocr_latin_typo_against_ylist,Symploeos myrtacea,Symplocos myrtacea,correct_ocr,Symplocos myrtacea,126,250,2026-07-12,original_pdf_visual_review,原PDF冊子p.250の種見出し「Symplocos myrtacea」を目視確認。属見出しは「ハイノキ属 Symplocos」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0456,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミミズバイ,possible_ocr_latin_typo_against_ylist,Symploeos glauea,Symplocos glauca,correct_ocr,Symplocos glauca,126,250,2026-07-12,original_pdf_visual_review,原PDF冊子p.250の種見出し「Symplocos glauca」を目視確認。属見出しは「ハイノキ属 Symplocos」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0457,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ホツツジ,possible_ocr_latin_typo_against_ylist,Eliottia panieulata,Elliottia paniculata,correct_ocr,Elliottia paniculata,133,264,2026-07-12,original_pdf_visual_review,原PDF冊子p.264の種見出し「Elliottia paniculata」を目視確認。属見出しは「ホツツジ属 Elliottia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0458,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミヤマホツツジ,possible_ocr_latin_typo_against_ylist,Eliottia braeteata,Elliottia bracteata,correct_ocr,Elliottia bracteata,133,264,2026-07-12,original_pdf_visual_review,原PDF冊子p.264の種見出し「Elliottia bracteata」を目視確認。属見出しは「ホツツジ属 Elliottia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0459,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ウラジロヨウラク,possible_ocr_latin_typo_against_ylist,Rhododendron multillorum,Rhododendron multiflorum,correct_ocr,Rhododendron multiflorum var. multiflorum,136,271,2026-07-12,original_pdf_visual_review,原PDF冊子p.271の種見出し「Rhododendron multiflorum var. multiflorum」を目視確認。属見出しは「ツツジ属 Rhododendron」。現行scientific_nameはOCR誤りのためreplace。 独立照合間の階級・雑種記号差は、原PDF画像を再表示して確定した。
wildplants-taxonomy-followup-0460,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シロヤシオ,possible_ocr_latin_typo_against_ylist,Rhododendron quinguefolium,Rhododendron quinquefolium,correct_ocr,Rhododendron quinquefolium,136,270,2026-07-12,original_pdf_visual_review,原PDF冊子p.270の種見出し「Rhododendron quinquefolium」を目視確認。属見出しは「ツツジ属 Rhododendron」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0461,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ウラシマツツジ,possible_ocr_latin_typo_against_ylist,Aretous alpinus,Arctous alpinus var. japonicus,correct_ocr,Arctous alpinus var. japonicus,139,277,2026-07-12,original_pdf_visual_review,原PDF冊子p.277の種見出し「Arctous alpinus var. japonicus」を目視確認。属見出しは「ウラシマツツジ属 Arctous」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0462,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コメバツガザクラ,possible_ocr_latin_typo_against_ylist,Areterica nana,Arcterica nana,correct_ocr,Arcterica nana,139,277,2026-07-12,original_pdf_visual_review,原PDF冊子p.277の種見出し「Arcterica nana」を目視確認。属見出しは「コメバツガザクラ属 Arcterica」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0463,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,サラサドウダン,possible_ocr_latin_typo_against_ylist,Eukianthus campanulatus,Enkianthus campanulatus,correct_ocr,Enkianthus campanulatus var. campanulatus,139,276,2026-07-12,original_pdf_visual_review,原PDF冊子p.276の種見出し「Enkianthus campanulatus var. campanulatus」を目視確認。属見出しは「ドウダンツツジ属 Enkianthus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0464,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ギーマ,possible_ocr_latin_typo_against_ylist,Vaecinium wrightii,Vaccinium wrightii,correct_ocr,Vaccinium wrightii,141,281,2026-07-12,original_pdf_visual_review,原PDF冊子p.281の種見出し「Vaccinium wrightii」を目視確認。属見出しは「スノキ属 Vaccinium」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0465,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シャシャンボ,possible_ocr_latin_typo_against_ylist,Vaecinium braeteatum,Vaccinium bracteatum,correct_ocr,Vaccinium bracteatum,142,282,2026-07-12,original_pdf_visual_review,原PDF冊子p.282の種見出し「Vaccinium bracteatum」を目視確認。属見出しは「スノキ属 Vaccinium」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0466,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ツルコケモモ,possible_ocr_latin_typo_against_ylist,Vaccinium oxyeoceos,Vaccinium oxycoccos,correct_ocr,Vaccinium oxycoccos,142,283,2026-07-12,original_pdf_visual_review,原PDF冊子p.283の種見出し「Vaccinium oxycoccos」を目視確認。属見出しは「スノキ属 Vaccinium」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0467,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ナツハゼ,possible_ocr_latin_typo_against_ylist,Vaecinitum oldhami,Vaccinium oldhamii,correct_ocr,Vaccinium oldhamii,142,282,2026-07-12,original_pdf_visual_review,原PDF冊子p.282の種見出し「Vaccinium oldhamii」を目視確認。属見出しは「スノキ属 Vaccinium」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0468,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,イワヒゲ,possible_ocr_latin_typo_against_ylist,Cassiope lyeopodioides,Cassiope lycopodioides,correct_ocr,Cassiope lycopodioides,143,284,2026-07-12,original_pdf_visual_review,原PDF冊子p.284の種見出し「Cassiope lycopodioides」を目視確認。属見出しは「イワヒゲ属 Cassiope」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0469,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミサオノキ,possible_ocr_latin_typo_against_ylist,Aidia heuryi,Aidia henryi,correct_ocr,Aidia henryi,145,289,2026-07-12,original_pdf_visual_review,原PDF冊子p.289の種見出し「Aidia henryi」を目視確認。属見出しは「ミサオノキ属 Aidia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0470,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオバルリミノキ,possible_ocr_latin_typo_against_ylist,Lasianthus vertieilatus,Lasianthus verticillatus,correct_ocr,Lasianthus verticillatus,149,297,2026-07-12,original_pdf_visual_review,原PDF冊子p.297の種見出し「Lasianthus verticillatus」を目視確認。属見出しは「ルリミノキ属 Lasianthus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0471,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,マルバルリミノキ,possible_ocr_latin_typo_against_ylist,Lasianthus atteuuatus,Lasianthus attenuatus,correct_ocr,Lasianthus attenuatus,149,297,2026-07-12,original_pdf_visual_review,原PDF冊子p.297の種見出し「Lasianthus attenuatus」を目視確認。属見出しは「ルリミノキ属 Lasianthus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0472,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コンロンカ,possible_ocr_latin_typo_against_ylist,Mussaenda parvillora,Mussaenda parviflora,correct_ocr,Mussaenda parviflora,150,299,2026-07-12,original_pdf_visual_review,原PDF冊子p.299の種見出し「Mussaenda parviflora」を目視確認。属見出しは「コンロンカ属 Mussaenda」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0473,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,カギカズラ,possible_ocr_latin_typo_against_ylist,Unearia rlynchophylla,Uncaria rhynchophylla,correct_ocr,Uncaria rhynchophylla,153,305,2026-07-12,original_pdf_visual_review,原PDF冊子p.305の種見出し「Uncaria rhynchophylla」を目視確認。属見出しは「カギカズラ属 Uncaria」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0474,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ギョクシンカ,possible_ocr_latin_typo_against_ylist,Taremna kotoensis,Tarenna kotoensis var. gyokushinkwa,correct_ocr,Tarenna kotoensis,153,304,2026-07-12,original_pdf_visual_review,原PDF冊子p.304の種見出し「Tarenna kotoensis」を目視確認。属見出しは「ギョクシンカ属 Tarenna」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0475,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,エゾリンドウ,possible_ocr_latin_typo_against_ylist,Gentiana trilora,Gentiana triflora var. japonica,correct_ocr,Gentiana triflora var. japonica,155,309,2026-07-12,original_pdf_visual_review,原PDF冊子p.309の種見出し「Gentiana triflora var. japonica」を目視確認。属見出しは「リンドウ属 Gentiana」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0476,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,エゾリンドウ,ylist_family_conflict,アカネ科,リンドウ科,correct_ocr,リンドウ科,155,309,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.309で「エゾリンドウ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.305「リンドウ科 GENTIANACEAE」で、現行値ではなく「リンドウ科 GENTIANACEAE」を採用。
wildplants-taxonomy-followup-0477,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,エゾリンドウ,ylist_family_latin_conflict,RUBIACEAE,Gentianaceae,correct_ocr,GENTIANACEAE,155,309,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.309で「エゾリンドウ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.305「リンドウ科 GENTIANACEAE」で、現行値ではなく「リンドウ科 GENTIANACEAE」を採用。
wildplants-taxonomy-followup-0478,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,リンドウ,ylist_family_conflict,アカネ科,リンドウ科,correct_ocr,リンドウ科,155,309,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.309で「リンドウ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.305「リンドウ科 GENTIANACEAE」で、現行値ではなく「リンドウ科 GENTIANACEAE」を採用。
wildplants-taxonomy-followup-0479,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,リンドウ,ylist_family_latin_conflict,RUBIACEAE,Gentianaceae,correct_ocr,GENTIANACEAE,155,309,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.309で「リンドウ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.305「リンドウ科 GENTIANACEAE」で、現行値ではなく「リンドウ科 GENTIANACEAE」を採用。
wildplants-taxonomy-followup-0480,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,イケマ,possible_ocr_latin_typo_against_ylist,Cyuanchum candatum,Cynanchum caudatum,correct_ocr,Cynanchum caudatum var. caudatum,160,318,2026-07-12,original_pdf_visual_review,原PDF冊子p.318の種見出し「Cynanchum caudatum var. caudatum」を目視確認。属見出しは「イケマ属 Cynanchum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0481,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コイケマ,possible_ocr_latin_typo_against_ylist,Cynanchum wilfordli,Cynanchum wilfordii,correct_ocr,Cynanchum wilfordii,160,318,2026-07-12,original_pdf_visual_review,原PDF冊子p.318の種見出し「Cynanchum wilfordii」を目視確認。属見出しは「イケマ属 Cynanchum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0482,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,サクララン,possible_ocr_latin_typo_against_ylist,Hoya caruosa,Hoya carnosa,correct_ocr,Hoya carnosa,160,319,2026-07-12,original_pdf_visual_review,原PDF冊子p.319の種見出し「Hoya carnosa」を目視確認。属見出しは「サクララン属 Hoya」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0483,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,トウワタ,possible_ocr_latin_typo_against_ylist,Aselepias curassaviea,Asclepias curassavica,correct_ocr,Asclepias curassavica,160,318,2026-07-12,original_pdf_visual_review,原PDF冊子p.318の種見出し「Asclepias curassavica」を目視確認。属見出しは「トウワタ属 Asclepias」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0484,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ホウライカガミ,possible_ocr_latin_typo_against_ylist,Parsousia albofavescens,Parsonsia alboflavescens,correct_ocr,Parsonsia alboflavescens,161,321,2026-07-12,original_pdf_visual_review,原PDF冊子p.321の種見出し「Parsonsia alboflavescens」を目視確認。属見出しは「ホウライカガミ属 Parsonsia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0485,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオカモメヅル,possible_ocr_latin_typo_against_ylist,Vincetosieum aristolochioides,Vincetoxicum aristolochioides,correct_ocr,Vincetoxicum aristolochioides,163,325,2026-07-12,original_pdf_visual_review,原PDF冊子p.325の種見出し「Vincetoxicum aristolochioides」を目視確認。属見出しは「カモメヅル属 Vincetoxicum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0486,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ナンゴクカモメヅル,possible_ocr_latin_typo_against_ylist,Vincetoxieum austrokiusianum,Vincetoxicum austrokiusianum,correct_ocr,Vincetoxicum austrokiusianum,163,325,2026-07-12,original_pdf_visual_review,原PDF冊子p.325の種見出し「Vincetoxicum austrokiusianum」を目視確認。属見出しは「カモメヅル属 Vincetoxicum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0487,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コヒルガオ,ylist_family_conflict,キョウチクトウ科,ヒルガオ科,correct_ocr,ヒルガオ科,165,328,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.328で「コヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0488,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コヒルガオ,ylist_family_latin_conflict,APOCYNACEAE,Convolvulaceae,correct_ocr,CONVOLVULACEAE,165,328,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.328で「コヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0489,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ネナシカズラ,possible_ocr_latin_typo_against_ylist,Cuscuta japoniea,Cuscuta japonica,correct_ocr,Cuscuta japonica,165,329,2026-07-12,original_pdf_visual_review,原PDF冊子p.329の種見出し「Cuscuta japonica」を目視確認。属見出しは「ネナシカズラ属 Cuscuta」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0490,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ネナシカズラ,ylist_family_conflict,キョウチクトウ科,ヒルガオ科,correct_ocr,ヒルガオ科,165,329,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.329で「ネナシカズラ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0491,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ネナシカズラ,ylist_family_latin_conflict,APOCYNACEAE,Convolvulaceae,correct_ocr,CONVOLVULACEAE,165,329,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.329で「ネナシカズラ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0492,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハマヒルガオ,ylist_family_conflict,キョウチクトウ科,ヒルガオ科,correct_ocr,ヒルガオ科,165,328,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.328で「ハマヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
