audit_version,reviewed_on,reference,account_no,insect_id,japanese_name,source_scientific_name,current_scientific_name,mapping_status,pdf_page_start,printed_page_start,source_host_scope,source_host_text,host_count_before,host_count_after_planned,current_host_names_before,host_audit_status,source_ecology_text,current_notes_before,note_audit_status,visual_review_status,source_pdf_sha256
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,124,species-2249,プライヤヒメハマキ,"Epiblema pryerana (Walsingham, 1900)","Epiblema pryerana (Walsingham, 1900)",japanese_exact,51,50,domestic_hosts_recorded,ナンブアザミ Cirsium tonense (キク科)．,1,1,ナンブアザミ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜8 月．幼虫は茎に潜り，幼虫越冬である．,出現時期:6-8月 / 生態情報:幼虫は茎に潜り，幼虫越冬である,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,125,species-2250,スギヒメハマキ,"Epiblema strenuana (Walker, 1863)","Epiblema strenuana (Walker, 1863)",japanese_exact,52,51,domestic_hosts_recorded,ブタクサ Ambrosia artemisiifolia，オオブタクサ A. trifida，オオオナモミ Xanthium occidentale (キク科)．,3,3,ブタクサ[野外（国内）] / オオブタクサ[野外（国内）] / オオオナモミ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜8 月．幼虫はブタクサなどの茎に潜り，内部を摂食する．加害を受けた部 分は膨らみ，虫こぶとなる．蛹化は虫こぶ内で行われる．幼虫越冬．幼生期については，駒井ら (2011) に詳しい．,出現時期:5-8月 / 生態情報:幼虫はブタクサなどの茎に潜り，内部を摂食する．加害を受けた部分は膨らみ，虫こぶとなる．蛹化は虫こぶ内で行われる．幼虫越冬．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,126,species-2251,シロモンチャヒメハマキ,"Epiblema expressana (Christoph, 1882)","Epiblema expressana (Christoph, 1882)",japanese_exact,52,51,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 7 月．,出現時期:7月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,127,species-2252,ニセシロモンクロヒメハマキ,"Epiblema macrorris (Walsingham, 1900)","Epiblema macrorris Walsingham, 1900",japanese_exact,53,52,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6〜7 月．,出現時期:6-7月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,128,species-2253,ギンスジアカチャヒメハマキ,"Epiblema quinquefasciana (Matsumura, 1900)","Epiblema quinquefasciana (Matsumura, 1900)",japanese_exact,53,52,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6〜8 月．,出現時期:6-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,129,species-2254,ウンモンサザナミヒメハマキ,"Epiblema rimosana (Christoph, 1882)","Epiblema rimosana (Christoph, 1881)",japanese_exact,53,52,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 5〜6 月．,出現時期:5-6月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,130,species-2255,ウスシロモンヒメハマキ,"Epiblema autolitha (Meyrick, 1931), rev. comb.","Epiblema autolitha (Meyrick, 1931)",japanese_exact,53,52,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6〜9 月．,出現時期:6-9月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,131,species-2094,イチイヒメハマキ,"Coenobiodes abietiella (Matsumura, 1931)","Coenobiodes abietiella (Matsumura, 1931)",japanese_exact,54,53,domestic_hosts_recorded,イチイ Taxus cuspidata (イチイ科)，トドマツ Abies sachalinensis (マツ科)．,2,2,イチイ[野外（国内）] / トドマツ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜7 月．幼虫は葉に食入して中空にし，近くの葉 1〜2 枚を同様に食し，そ れらを綴り合わせる．年 1 化．老熟幼虫で越冬．,出現時期:6-7月 / 生態情報:幼虫は葉に食入して中空にし，近くの葉1 ～2 枚を同様に食し，それらを綴り合わせる．年1 化．老熟幼虫で越冬,normalize_ocr_layout_gap,original_pdf_image_confirmed_300dpi_page_54,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,132,species-2095,ロッコウヒメハマキ,"Coenobiodes acceptana Kuznetzov, 1973","Coenobiodes acceptana Kuznetzov, 1973",japanese_exact,54,53,source_unknown,未知．岩手県ではイチイ Taxus cuspidata (イチイ科) の自生地に産する (奥，2003)．,0,0,,verified_source_unknown,成虫発生時期は 6〜8 月．,出現時期:6-8月 / 生態情報:岩手県ではイチイの自生地に産する（奥，2003）,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,133,species-2096,ヒノキカワモグリガ,"Coenobiodes granitalis (Butler, 1881)","Coenobiodes granitalis (Butler, 1881)",japanese_exact,54,53,domestic_hosts_recorded,ヒノキ Chamaecyparis obtusa，ニオイヒバ Thuja occidentalis，スギ Cryptomeria japonica (ヒ ノキ科)．54,3,3,ヒノキ[野外（国内）] / ニオイヒバ[野外（国内）] / スギ[野外（国内）],verified_complete_no_change,成虫発生時期は 5 月下旬〜9 月．幼虫は，はじめ針葉に潜るが，その後枝の分岐部，主枝基部 と順次移動していく．穿孔場所を頻繁に変えながら，葉の内部組織や樹皮下の木化程度の低いところ を摂食する．このような特異な習性は，寄主植物が穿孔部位に滲出させる樹脂を避けるためと考えら れている (加藤，2006)．,出現時期:5月下旬-9月 / 生態情報:幼虫は，はじめ針葉に潜るが，その後枝の分岐部，主枝基部と順次移動していく．穿孔場所を頻繁に変えながら，葉の内部組織や樹皮下の木化程度の低いところを摂食する．このような特異な習性は，寄,restore_truncated_ecology,original_pdf_image_confirmed_300dpi_page_55,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,134,species-2286,フタオビチャヒメハマキ,"Pelochrista umbraculana (Eversmann, 1844)","Pelochrista umbraculana (Eversmann, 1844)",japanese_exact,55,54,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 7〜9 月．北海道では海岸部の砂丘部でしか採集されない (川原，私信)．,出現時期:7-9月 / 生態情報:北海道では海岸部の砂丘部でしか採集されない(川原，私信),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,135,species-2287,コウンモンヒメハマキ,"Pelochrista notocelioides Oku, 1972","Pelochrista notocelioides Oku, 1972",japanese_exact,55,54,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6〜8 月．,出現時期:6-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,136,species-2288,オオウスシロモンヒメハマキ,"Pelochrista mollitana (Zeller, 1847)","Pelochrista mollitana (Zeller, 1847)",japanese_exact,55,54,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 7 月．,出現時期:7月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,137,species-2289,ウスマダラヒメハマキ,"Pelochrista decolorana (Freyer, 1842)","Pelochrista decolorana (Freyer, [1840])",japanese_exact,56,55,domestic_unknown_foreign_hosts_recorded,国内では未知．国外ではアキノキリンソウ属 Solidago (キク科)．,0,1,,add_missing_foreign_hosts,成虫発生時期は 6〜7 月．幼虫は茎や根に潜る．,出現時期:6-7月 / 生態情報:幼虫は茎や根に潜る,verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_56,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,138,species-2232,マツズアカシンムシ,"Retinia cristata (Walsingham, 1900)","Retinia cristata (Walsingham, 1900)",japanese_exact,56,55,domestic_hosts_recorded,アカマツ Pinus densiflora，クロマツ P. thunbergii (マツ科)．国外ではタイワンアカマツ P. massoniana．,2,3,アカマツ[野外（国内）] / クロマツ[野外（国内）],add_missing_foreign_hosts,成虫発生時期は 4〜9 月．幼虫はマツの新梢や球果に潜る．,出現時期:4-9月 / 生態情報:幼虫はマツの新梢や球果に潜る / 生態情報:国外ではタイワンアカマツP. massoniana,verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_56,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,139,species-2233,エゾズアカヒメハマキ,"Retinia jezoensis Nasu, 1991","Retinia jezoensis Nasu, 1991",japanese_exact,56,55,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6 下旬〜7 月,出現時期:6下旬-7月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,140,species-2234,ツマクロテンヒメハマキ,"Retinia monopunctata (Oku, 1968)","Retinia monopunctata (Oku, 1968)",japanese_exact,57,56,domestic_hosts_recorded,トドマツ Abies sachalinensis， ウラジロモミ A. homolepis， カラマツ Larix kaempferi など (マ ツ科)．,3,3,トドマツ[野外（国内）] / ウラジロモミ[野外（国内）] / カラマツ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜7 月．幼虫は新梢や球果に潜る．幼生期については，駒井ら (2011) に詳し い．,出現時期:6-7月 / 生態情報:幼虫は新梢や球果に潜る．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,141,species-2235,マツアカツヤシンムシ,"Retinia coeruleostriana (Caradja, 1939)","Retinia coeruleostriana (Caradja, 1939)",japanese_exact,57,56,domestic_hosts_recorded,アカマツ Pinus densiflora (マツ科)．,1,1,アカマツ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜8 月．幼虫はアカマツの新梢に潜る．,出現時期:5-8月 / 生態情報:幼虫はアカマツの新梢に潜る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,142,species-2236,カラマツカサガ,"Retinia impropria (Meyrick, 1932)","Retinia impropria (Meyrick, 1932)",japanese_exact,57,56,domestic_unknown_foreign_hosts_recorded,国内では未知．国外ではオウシュウカラマツ Larix decidua などのカラマツ類 (マツ科)．,0,2,,add_missing_foreign_hosts,成虫発生時期は 5 月．幼虫はカラマツ類の種子や球果に潜る．,出現時期:5月 / 生態情報:幼虫はカラマツ類の種子や球果に潜る,verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_57,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,143,species-2237,モミクロマダラヒメハマキ,"Barbara fulgens Kuznetzov, 1969","Barbara fulgens Kuznetzov, 1969",japanese_exact,57,56,domestic_unknown_foreign_hosts_recorded,国内では未知．ロシアではエゾマツ Picea jezoensis， チョウセンハリモミ P. koraiensis， チョ ウセンモミ Abies holophylla (マツ科)．,0,3,,add_missing_foreign_hosts,成虫発生時期は 4〜5 月．,出現時期:4-5月,verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_57,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,144,species-2226,マツトビマダラシンムシ,"Gravitarmata margarotana (Heinemann, 1863)","Gravitarmata margarotana (Heinemann, 1863)",japanese_exact,58,57,domestic_hosts_recorded,クロマツ Pinus thunbergii，アカマツ P. densiflora，トドマツ Abies sachalinensis，エゾマツ Picea jezoensis var. jesoensis (マツ科)．,4,4,クロマツ[野外（国内）] / アカマツ[野外（国内）] / トドマツ[野外（国内）] / エゾマツ[野外（国内）],verified_complete_no_change,成虫発生時期は 4〜5 月．幼虫はマツ類の若い球果や新梢に潜る．幼生期については，駒井ら (2011) に詳しい．,出現時期:4-5月 / 生態情報:幼虫はマツ類の若い球果や新梢に潜る．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,145,species-2290,ダイセツヒメハマキ,"Eriopsela quadrana (Hübner, [1813])","Eriopsela quadrana (Hübner, [1813])",japanese_exact,58,57,domestic_unknown_foreign_hosts_recorded,国内では未知．ヨーロッパでは，アキノキリンソウ Solidago virgaurea (キク科)．,0,1,,add_missing_foreign_hosts,成虫発生時期は大雪山では 7〜8 月，根室や旭川の低地では 5〜6 月．幼虫はアキノキリンソ ウなどの下葉を巻く．,出現時期:大雪山では7-8月，根室や旭川の低地では5-6月 / 生態情報:幼虫はアキノキリンソウなどの下葉を巻く,verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_58,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,146,species-2291,ドアイウンモンヒメハマキ,"Eriopsela kostyuki (Kuznetzov, 1973)","Eriopsela kostyuki (Kuznetzov, 1973)",japanese_exact,59,58,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 7〜8 月．,出現時期:7-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,147,species-2292,シロスジヒロバヒメハマキ,"Thiodia torridana (Lederer, 1859)","Thiodia torridana (Lederer, 1859)",japanese_exact,59,58,domestic_hosts_recorded,ゴマナ Aster glehnii (キク科)．,1,1,ゴマナ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月．幼虫は生長点を食する (奥，2003)．,出現時期:7-8月 / 生態情報:幼虫は生長点を食する(奥，2003),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,148,species-2293,ノギクメムシガ,"Thiodia dahurica (Falkovitsh, 1965)","Thiodia dahurica (Falkovitsh, 1965)",japanese_exact,59,58,domestic_hosts_recorded,ノコンギク Aster microcephalus var. ovatus，ゴマナ A. glehnii (キク科)．,2,2,ノコンギク[野外（国内）] / ゴマナ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜8 月．幼虫はノコンギクの梢頭から得られている (奥，2003)．,出現時期:6-8月 / 生態情報:幼虫はノコンギクの梢頭から得られている(奥，2003),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,149,species-2316,マキヒメハマキ,"Makivora hagiyai Oku, 1979","Makivora hagiyai Oku, 1979",japanese_exact,60,59,domestic_hosts_recorded,イヌマキ Podocarpus macrophyllus f. spontaneus，ナギ Nageia nagi (マキ科)．,2,2,イヌマキ[野外（国内）] / ナギ[野外（国内）],verified_complete_no_change,成虫発生時期は 4〜8 月．年 2〜3 化．幼虫は，イヌマキなどの種子に食入する．ナギでの発 生は少ない．幼生期については，駒井ら (2011) に詳しい．,出現時期:4-8月 / 生態情報:年2 ～3 化．幼虫は，イヌマキなどの種子に食入する．ナギでの発生は少ない．幼生期については，駒井ら(2011)に詳しい,normalize_ocr_layout_gap,original_pdf_image_confirmed_300dpi_page_60,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,150,species-2123,チビマダラヒメハマキ,"Peridaedala japonica Oku, 1979","Peridaedala japonica Oku, 1979",japanese_exact,60,59,source_unknown,未知．幼虫はムクロジ Sapindus mukorossi (ムクロジ科) を摂食している可能性が指摘さ れている (村瀬，2008)．,0,0,,verified_source_unknown,成虫発生時期は 4〜6 月．,出現時期:4-6月 / 生態情報:幼虫はムクロジを摂食している可能性が指摘されている（村瀬，2008）,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,151,species-2284,コスキバヒメハマキ,"Melanodaedala melanoneura (Meyrick, 1912)","Melanodaedala melanoneura (Meyrick, 1912)",japanese_exact,61,60,domestic_hosts_recorded,ハゼノキ Toxicodendron succedaneum (ウルシ科)．インドではヌルデ Rhus javanica (ウル シ科)．,2,2,ハゼノキ[野外（国内）] / ヌルデ[野外（国内）],correct_foreign_scope,沖縄では周年発生しているようである．幼虫は寄主の葉や花を綴る．コショウボク Schinus molle (ウルシ科) でも飼育できた (富永，2002)．,生態情報:沖縄では周年発生しているようである．幼虫は寄主の葉や花を綴る．コショウボクSchinus molle (ウルシ科)でも飼育できた(富永，2002),verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_61,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,152,species-2294,ヤマツツジマダラヒメハマキ,"Rhopobota kaempferiana (Oku, 1971)","Rhopobota kaempferiana (Oku, 1971)",japanese_exact,61,60,domestic_hosts_recorded,ヤマツツジ Rhododendron kaempferi var. kaempferi，バイカツツジ R. semibarbatum，ウラジ ロヨウラク R. multiflorum (ツツジ科)．,3,3,ヤマツツジ[野外（国内）] / バイカツツジ[野外（国内）] / ウラジロヨウラク[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜8 月．幼虫はツツジ類の新葉を綴る．,出現時期:6-8月 / 生態情報:幼虫はツツジ類の新葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,153,species-2295,モチツツジマダラヒメハマキ,"Rhopobota macrosepalana (Oku, 1971)","Rhopobota macrosepalana (Oku, 1971)",japanese_exact,61,60,domestic_hosts_recorded,モチツツジ Rhododendron macrosepalum (ツツジ科)．,1,1,モチツツジ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜7 月．幼虫はモチツツジの新葉を綴る．,出現時期:5-7月 / 生態情報:幼虫はモチツツジの新葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,154,species-2296,チャオビマダラヒメハマキ,"Rhopobota shikokuensis (Oku, 1971)","Rhopobota shikokuensis (Oku, 1971)",japanese_exact,62,61,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 5〜7 月．,出現時期:5-7月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,155,species-2297,シロオビマダラヒメハマキ,"Rhopobota relicta (Kuznetzov, 1968)","Rhopobota relicta (Kuznetzov, 1968)",japanese_exact,62,61,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6〜8 月．,出現時期:6-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,156,species-2298,シロズマダラヒメハマキ,"Rhopobota toshimai (Kawabe, 1978)","Rhopobota toshimai (Kawabe, 1978)",japanese_exact,62,61,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 4〜8 月．,出現時期:4-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,157,species-2299,セシロヒメハマキ,"Rhopobota ustomaculana (Curtis, 1831)","Rhopobota ustomaculana (Curtis, 1831)",japanese_exact,62,61,domestic_hosts_recorded,コケモモ Vaccinium vitis-idaea，アカモノ Gaultheria adenothrix，シラタマノキ Gaultheria pyroloides (ツツジ科)．,3,3,コケモモ[野外（国内）] / アカモノ[野外（国内）] / シラタマノキ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月．幼虫はコケモモなどのツツジ科植物の葉を摂食する．,出現時期:7-8月 / 生態情報:幼虫はコケモモなどのツツジ科植物の葉を摂食する,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,158,species-2300,オオセシロヒメハマキ,"Rhopobota ilexi Kuznetzov, 1969","Rhopobota ilexi Kuznetzov, 1969",japanese_exact,63,62,domestic_hosts_recorded,ソヨゴ Ilex pedunculosa，ツルツゲ I. rugosa，ハイイヌツゲ I. crenata var. radicans (モチノ キ科)．,3,3,ソヨゴ[野外（国内）] / ツルツゲ[野外（国内）] / ハイイヌツゲ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜10 月．幼虫はソヨゴなどのモチノキ科植物の葉を綴る．幼虫越冬．幼生 期については，駒井ら (2011) に詳しい．,出現時期:6-10月 / 生態情報:幼虫はソヨゴなどのモチノキ科植物の葉を綴る．幼虫越冬．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,159,species-2314,モチノキヒメハマキ,"Rhopobota mochinoki Nasu, 2021","Rhopobota mochinoki Nasu, 2021",japanese_exact,63,62,domestic_hosts_recorded,ナナミノキ Ilex chinensis，クロガネモチ I. rotunda (モチノキ科)．,2,2,ナナミノキ[野外（国内）] / クロガネモチ[野外（国内）],verified_complete_no_change,成虫発生時期は 4 月中旬〜5 月．幼虫は寄主の果実を綴る．,出現時期:4月中旬-5月 / 生態情報:幼虫は寄主の果実を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,160,species-2307,ソヨゴチビヒメハマキ,"Rhopobota okui Nasu, 2000","Rhopobota okui Nasu, 2000",japanese_exact,63,62,domestic_hosts_recorded,ソヨゴ Ilex pedunculosa (モチノキ科)．,1,1,ソヨゴ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜7 月，9〜10 月．秋に，ソヨゴの果実を綴り，中に潜っている幼虫が発見 されている．幼生期については，駒井ら (2011) に詳しい．,出現時期:6-7月，9-10月 / 生態情報:秋に，ソヨゴの果実を綴り，中に潜っている幼虫が発見されている．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,161,species-2312,コクテンヒメハマキ,Rhopobota sp. 1 (＊82 頁参照),Rhopobota sp. 1,japanese_exact,64,63,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 3 月．,出現時期:3月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,162,species-2301,カドオビヒメハマキ,"Rhopobota orbiculata Zhang, Liu & Li, 2005","Rhopobota orbiculata Zhang, Liu & Li, 2005",japanese_exact,64,63,domestic_hosts_recorded,アオハダ Ilex macropoda，ウメモドキ I. serrata (モチノキ科)．,2,2,アオハダ[野外（国内）] / ウメモドキ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜8 月．,出現時期:6-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,163,species-2302,オオウスオビヒメハマキ,"Rhopobota saitoi Nasu, 2021","Rhopobota saitoi Nasu, 2021",japanese_exact,64,63,domestic_hosts_recorded,ソヨゴ Ilex pedunculosa (モチノキ科)．,1,1,ソヨゴ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜7 月．幼虫は葉綴りである．,出現時期:5-7月 / 生態情報:幼虫は葉綴りである,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,164,species-2303,アケビヒメハマキ,"Rhopobota latipennis (Walsingham, 1900)","Rhopobota latipennis (Walsingham, 1900)",japanese_exact,65,64,domestic_hosts_recorded,アケビ Akebia quinata (アケビ科)．,1,1,アケビ[野外（国内）],verified_complete_no_change,成虫発生時期は近畿では 4〜5 月，東北では 7〜8 月．幼虫はアケビの葉を綴る．幼生期につ いては，駒井ら (2011) に詳しい．,出現時期:近畿では4-5月，東北では7-8月 / 生態情報:幼虫はアケビの葉を綴る．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,165,species-2304,クロネハイイロヒメハマキ,"Rhopobota naevana (Hübner, [1817])","Rhopobota naevana (Hübner, [1814-17])",japanese_exact,65,64,domestic_hosts_recorded,セイヨウリンゴ Malus domestica， ズミ M. toringo， ウワミズザクラ Padus grayana (バラ科)， イボタノキ Ligustrum obtusifolium (モクセイ科)，イヌツゲ Ilex crenata var. crenata，アオハダ I. macropoda (モチノキ科)．,6,6,セイヨウリンゴ[野外（国内）] / ズミ[野外（国内）] / ウワミズザクラ[野外（国内）] / イボタノキ[野外（国内）] / イヌツゲ[野外（国内）] / アオハダ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜10 月．幼虫はバラ科，モクセイ科やモチノキ科の様々な植物を摂食する．,出現時期:5-10月 / 生態情報:幼虫はバラ科，モクセイ科やモチノキ科の様々な植物を摂食する,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
