record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
hostplant-000881,species-3567,ミズナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000882,species-3567,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000883,species-3567,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000884,species-3567,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000885,species-3567,ウワミズザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000886,species-3567,ナナカマド,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000887,species-3568,ソメイヨシノ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000888,species-3568,カスミザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000889,species-3568,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000890,species-3568,ウワミズザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000891,species-3568,ナナカマド,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000892,species-3568,モモ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000893,species-3569,ウワミズザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000894,species-3569,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000895,species-3569,カスミザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000896,species-3569,モモ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000897,species-3569,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000898,species-3569,ナナカマド,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000899,species-3570,ソメイヨシノ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000900,species-3570,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000901,species-3570,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000902,species-3570,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000903,species-3570,ナナカマド,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000904,species-3573,ヤマネコヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000905,species-3573,キツネヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000906,species-3573,ヤナギ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,推定
hostplant-000907,species-3574,ツノハシバミ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000908,species-3575,ヤシャブシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000909,species-3575,ヒメヤシャブシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000910,species-3575,ヤマハンノキ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000911,species-3575,ミヤマカワラハンノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000912,species-3575,シラカンバ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000913,species-3577,イタヤカエデ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,Acer属の他の植物にもつくと思われる
hostplant-000914,species-3579,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000915,species-3579,ミズナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000916,species-3579,アベマキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000917,species-3579,クリ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000918,species-3580,アオハダ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000919,species-3580,ミヤマウメモドキ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000920,species-3580,タンナサワフタギ,ハイノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000921,species-3581,モチノキ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000922,species-3581,タラヨウ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000923,species-3582,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000924,species-3582,ソヨゴ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000925,species-3582,アオハダ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000926,species-3582,ミヤマウメモドキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000927,species-3582,ムッチャガラ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000928,species-3583,イヌツゲ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000929,species-3587,サワフタギ,ハイノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000930,species-3588,ヒメシャラ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000931,species-3589,ウリハダカエデ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000932,species-3589,ウリカエデ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000933,species-3589,オガラバナ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000934,species-3590,アオハダ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000935,species-3590,ソヨゴ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000936,species-3590,イヌツゲ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000937,species-3591,ウゴツクバネウツギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000938,species-3591,コツクバネウツギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000939,species-3592,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000940,species-3592,アオハダ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000941,species-3593,アオハダ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000942,species-3597,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000943,species-3597,クロガネモチ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000944,species-3597,タラヨウ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000945,species-3598,フウトウカズラ,コショウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000946,species-3599,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000947,species-3600,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000948,species-3601,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000949,species-3602,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000950,species-3605,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000951,species-3605,ソヨゴ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000952,species-3605,ミヤマウメモドキ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000953,species-3607,ネムノキ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000954,species-3609,ヤマハギ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000955,species-3609,マルバハギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000956,species-3609,メドハギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000957,species-3609,ヤハズソウ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000958,species-3610,ホウオウボク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000959,species-3610,ソウシジュ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000960,species-3614,タチヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000961,species-3614,オノエヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000962,species-3614,シダレヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000963,species-3614,セイヨウハコヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000964,species-3615,カラマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000965,species-3615,エゾマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000966,species-3617,ハイマツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000967,species-3617,カラマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000968,species-3618,ギンネム,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,小笠原諸島
hostplant-000969,species-3618,アメリカネムノキ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,小笠原諸島; 沖縄島ではギンネムのほかにハイクサネムとホウオウボク
hostplant-000970,species-3619,クロマメノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000971,species-3619,コケモモ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000972,species-3620,アキグミ,グミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000973,species-3622,マルバハギ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000974,species-3623,アキグミ,グミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000975,species-3628,アデク,フトモモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000976,species-3633,ガンコウラン,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000977,species-3634,マツ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,推定
hostplant-000978,species-3635,クスノキ,クスノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000979,species-3635,ヤブニッケイ,クスノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000980,species-3636,クスノキ,クスノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000981,species-3636,オガタマノキ,モクレン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000982,species-3637,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000983,species-3638,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000984,species-3639,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000985,species-3639,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000986,species-3639,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,その後確認されていない
hostplant-000987,species-3640,ウメ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000988,species-3640,モモ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000989,species-3641,モチノキ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000990,species-3642,アオモジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000991,species-3642,クロモジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000992,species-3642,ダンコウバイ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000993,species-3642,ヤマコウバシ,クスノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000994,species-3643,カキノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000995,species-3643,シナノガキ,カキノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000996,species-3644,シキミ,マツブサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000997,species-3645,ヤエヤマシキミ,マツブサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000998,species-3647,イヌマキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-000999,species-3647,不明,マキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001000,species-3648,発見されていないが,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001001,species-3648,コブシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001002,species-3648,タムシバ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001003,species-3652,ガマズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001004,species-3652,オオカメノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001005,species-3653,アセビ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001006,species-3653,ミヤマキリシマ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001007,species-3653,レンゲツツジ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001008,species-3653,ヤマツツジ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001009,species-3653,イソツツジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001010,species-3653,ガンコウラン,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001011,species-3654,アセビ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001012,species-3654,ハナヒリノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001013,species-3654,レンゲツツジ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001014,species-3654,クロマメノキ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001015,species-3656,モミ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001016,species-3656,トドマツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001017,species-3656,コメツガ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001018,species-3656,トウヒ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001019,species-3657,バンダイキノリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001020,species-3657,コフキイバラキノリ,サルオガセ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
hostplant-001021,species-3662,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
